Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",2011046,1,110.00,452.00,"Test","Ok",0,0,0,0.36,-114.91,0.64,-0.12,126.92,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",221048,1,110.00,467.00,"Test","Ok",0,0,0,0.35,-117.32,0.34,-0.10,126.77,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",209443,1,110.00,466.00,"Test","Ok",0,0,0,0.37,-116.60,-0.55,-0.11,130.35,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",219009,1,110.00,465.00,"Test","Ok",0,0,0,0.37,-116.34,0.29,-0.12,135.76,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2003631,1,110.00,464.00,"Test","Ok",0,0,0,0.36,-115.94,5.11,-0.13,140.83,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2001604,1,110.00,463.00,"Test","Ok",0,0,0,0.35,-117.00,5.57,-0.12,129.37,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2003255,1,110.00,462.00,"Test","Ok",0,0,0,0.35,-115.90,4.72,-0.12,135.23,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2002141,1,110.00,461.00,"Test","Ok",0,0,0,0.36,-118.18,4.34,-0.12,131.05,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",130355,1,110.00,460.00,"Test","Ok",0,0,0,0.37,-117.21,1.00,-0.13,128.76,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",128196,1,110.00,459.00,"Test","Ok",0,0,0,0.36,-117.67,0.69,-0.14,132.94,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",127266,1,110.00,458.00,"Test","Ok",0,0,0,0.35,-115.51,0.83,-0.12,141.88,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",126925,1,110.00,457.00,"Test","Ok",0,0,0,0.37,-114.22,0.52,-0.16,123.77,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",175470,1,110.00,456.00,"Test","Ok",0,0,0,0.36,-115.87,0.33,-0.11,154.94,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",130225,1,110.00,455.00,"Test","Ok",0,0,0,0.36,-115.96,0.21,-0.12,125.44,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",191351,1,110.00,454.00,"Test","Ok",0,0,0,0.36,-115.69,0.91,-0.16,124.86,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",126723,1,110.00,453.00,"Test","Ok",0,0,0,0.36,-116.15,1.21,-0.13,146.07,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",220628,1,110.00,468.00,"Test","Ok",0,0,0,0.35,-116.87,0.33,-0.16,131.47,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2011045,1,110.00,451.00,"Test","Ok",0,0,0,0.37,-114.81,-0.59,-0.10,126.11,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2010642,1,110.00,450.00,"Test","Ok",0,0,0,0.36,-115.84,-0.07,-0.13,151.05,"2.5.16","08/22/2022 12:26:09 UTC+05:30",1953577,"N/A","N/A"
