Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",1067054,1,110.00,607.00,"Test","Ok",0,0,0,0.39,-115.31,-1.85,-0.12,131.35,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",195884,1,110.00,608.00,"Test","Ok",0,0,0,0.35,-117.60,0.50,-0.13,128.57,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",173557,1,110.00,484.00,"Test","Ok",0,0,0,0.35,-116.83,1.90,-0.13,135.91,"2.5.16","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",175018,1,110.00,483.00,"Test","Ok",0,0,0,0.38,-115.48,-0.54,-0.14,127.21,"2.5.16","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",173516,1,110.00,482.00,"Test","Ok",0,0,0,0.37,-115.17,2.02,-0.17,128.48,"2.5.16","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",175948,1,110.00,481.00,"Test","Ok",0,0,0,0.36,-114.87,0.42,-0.13,121.87,"2.5.16","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",135781,1,110.00,458.00,"Test","Ok",0,0,0,0.37,-114.99,-0.23,-0.14,136.73,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",122620,1,110.00,460.00,"Test","Ok",0,0,0,0.36,-115.98,-0.03,-0.13,130.44,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",123540,1,110.00,625.00,"Test","Ok",0,0,0,0.36,-117.97,-0.53,-0.14,135.03,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",124432,1,110.00,628.00,"Test","Ok",0,0,0,0.35,-116.57,0.09,-0.13,126.81,"2.5.10","08/20/2022 14:20:42 UTC+05:30",1953577,"N/A","N/A"
