Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",75205,1,110.00,501.00,"Test","Ok",0,0,0,0.35,-114.80,-0.48,-0.14,130.83,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",93986,1,110.00,502.00,"Test","Ok",0,0,0,0.35,-117.17,1.68,-0.17,127.74,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",101375,1,110.00,503.00,"Test","Ok",0,0,0,0.35,-115.58,1.25,-0.15,133.32,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",95411,1,110.00,504.00,"Test","Ok",0,0,0,0.36,-113.96,1.74,-0.20,131.12,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1050711,1,110.00,505.00,"Test","Ok",0,0,0,0.37,-117.00,2.34,-0.12,132.24,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1066221,1,110.00,506.00,"Test","Ok",0,0,0,0.40,-115.51,0.02,-0.08,127.15,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1066296,1,110.00,507.00,"Test","Ok",0,0,0,0.37,-114.53,0.25,-0.12,125.28,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",261244,1,110.00,508.00,"Test","Ok",0,0,0,0.37,-115.46,-1.19,-0.16,127.08,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1039966,1,110.00,509.00,"Test","Ok",0,0,0,0.37,-116.48,0.81,-0.13,137.59,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1065800,1,110.00,510.00,"Test","Ok",0,0,0,0.36,-114.83,-1.99,-0.13,124.22,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",219951,1,110.00,511.00,"Test","Ok",0,0,0,0.36,-116.16,1.16,-0.11,130.72,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1040441,1,110.00,512.00,"Test","Ok",0,0,0,0.39,-114.52,3.41,-0.15,125.92,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",133996,1,110.00,513.00,"Test","Ok",0,0,0,0.36,-115.81,0.64,-0.15,128.91,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",129356,1,110.00,514.00,"Test","Ok",0,0,0,0.37,-116.02,0.64,-0.13,133.16,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",135990,1,110.00,515.00,"Test","Ok",0,0,0,0.35,-114.18,-0.05,-0.15,129.78,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",129512,1,110.00,516.00,"Test","Ok",0,0,0,0.37,-112.87,0.41,-0.12,145.02,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1052675,1,110.00,517.00,"Test","Ok",0,0,0,0.37,-115.69,1.99,-0.15,125.58,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1042094,1,110.00,518.00,"Test","Ok",0,0,0,0.38,-116.05,2.18,-0.13,133.03,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1038782,1,110.00,519.00,"Test","Ok",0,0,0,0.41,-115.16,2.28,-0.14,137.07,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",1039370,1,110.00,520.00,"Test","Ok",0,0,0,0.39,-113.94,0.82,-0.11,127.40,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",252652,1,110.00,521.00,"Test","Ok",0,0,0,0.36,-115.71,2.98,-0.13,139.56,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",244913,1,110.00,522.00,"Test","Ok",0,0,0,0.36,-116.50,2.31,-0.13,131.42,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",253623,1,110.00,523.00,"Test","Ok",0,0,0,0.35,-116.12,1.94,-0.14,129.17,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",250739,1,110.00,524.00,"Test","Ok",0,0,0,0.36,-114.62,3.72,-0.11,123.55,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",104739,1,110.00,525.00,"Test","Ok",0,0,0,0.34,-115.07,1.11,-0.14,133.44,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",236879,1,110.00,526.00,"Test","Ok",0,0,0,0.36,-116.17,2.59,-0.13,133.54,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",96652,1,110.00,527.00,"Test","Ok",0,0,0,0.37,-113.39,0.58,-0.17,143.48,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
"FDU_508",217609,1,110.00,528.00,"Test","Ok",0,0,0,0.36,-118.45,3.31,-0.16,124.47,"2.5.16","08/23/2022 14:48:24 UTC+05:30",1806981,"N/A","N/A"
