Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",182084,1,110.00,380.00,"Test","Ok",0,0,0,0.35,-116.31,-0.37,-0.15,132.20,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1806986,"N/A","N/A"
"FDU_508",249027,1,110.00,395.00,"Test","Ok",0,0,0,0.35,-117.50,1.35,-0.11,134.17,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",227190,1,110.00,394.00,"Test","Ok",0,0,0,0.36,-119.53,0.34,-0.19,132.59,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",249293,1,110.00,393.00,"Test","Ok",0,0,0,0.35,-117.88,2.97,-0.13,132.54,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1956219,1,110.00,392.00,"Test","Ok",0,0,0,0.36,-116.91,4.63,-0.11,138.26,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1794961,1,110.00,391.00,"Test","Ok",0,0,0,0.36,-118.52,1.04,-0.13,126.78,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1956216,1,110.00,390.00,"Test","Ok",0,0,0,0.34,-113.89,4.46,-0.11,129.88,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1794962,1,110.00,389.00,"Test","Ok",0,0,0,0.36,-118.35,0.84,-0.10,139.38,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",127074,1,110.00,388.00,"Test","Ok",0,0,0,0.38,-113.61,1.00,-0.13,124.72,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",127949,1,110.00,387.00,"Test","Ok",0,0,0,0.36,-116.53,0.69,-0.10,134.45,"2.5.16","08/21/2022 14:28:33 UTC+05:30",1953577,"N/A","N/A"
