Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",129767,1,110.00,609.00,"Test","Ok",0,0,0,0.36,-116.98,0.18,-0.12,131.43,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2049171,1,110.00,594.00,"Test","Ok",0,0,0,0.35,-116.19,2.61,-0.12,143.03,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2053063,1,110.00,595.00,"Test","Ok",0,0,0,0.37,-117.34,0.64,-0.12,128.65,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2053408,1,110.00,596.00,"Test","Ok",0,0,0,0.35,-115.97,0.99,-0.11,132.66,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",146217,1,110.00,597.00,"Test","Ok",0,0,0,0.35,-119.03,0.70,-0.18,139.52,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",182015,1,110.00,598.00,"Test","Ok",0,0,0,0.37,-114.25,-0.58,-0.15,133.61,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",161109,1,110.00,599.00,"Test","Ok",0,0,0,0.35,-117.68,-0.28,-0.15,136.26,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",163310,1,110.00,600.00,"Test","Ok",0,0,0,0.35,-117.22,0.32,-0.17,129.37,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",130577,1,110.00,601.00,"Test","Ok",0,0,0,0.36,-116.40,0.51,-0.13,131.20,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",130581,1,110.00,602.00,"Test","Ok",0,0,0,0.37,-116.95,0.90,-0.10,132.11,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",128727,1,110.00,603.00,"Test","Ok",0,0,0,0.35,-115.37,-1.04,-0.13,132.79,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",130481,1,110.00,604.00,"Test","Ok",0,0,0,0.35,-116.55,-0.22,-0.14,142.57,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",128242,1,110.00,605.00,"Test","Ok",0,0,0,0.36,-115.55,1.56,-0.12,126.71,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",128309,1,110.00,606.00,"Test","Ok",0,0,0,0.36,-116.58,0.93,-0.12,128.63,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",126947,1,110.00,607.00,"Test","Ok",0,0,0,0.36,-117.75,0.74,-0.13,130.28,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",130227,1,110.00,608.00,"Test","Ok",0,0,0,0.36,-116.27,-0.53,-0.14,130.99,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2051032,1,110.00,593.00,"Test","Ok",0,0,0,0.36,-115.32,4.48,-0.12,137.58,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",128876,1,110.00,610.00,"Test","Ok",0,0,0,0.36,-115.00,0.07,-0.13,131.31,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",130494,1,110.00,611.00,"Test","Ok",0,0,0,0.36,-114.06,1.38,-0.12,125.98,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",130906,1,110.00,612.00,"Test","Ok",0,0,0,0.36,-115.85,0.36,-0.14,127.99,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1348858,1,110.00,613.00,"Test","Ok",0,0,0,0.35,-112.70,0.04,-0.12,140.81,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1707845,1,110.00,614.00,"Test","Ok",0,0,0,0.35,-116.91,0.43,-0.12,135.37,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1655150,1,110.00,615.00,"Test","Ok",0,0,0,0.37,-118.69,-0.15,-0.11,135.79,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1340293,1,110.00,616.00,"Test","Ok",0,0,0,0.37,-114.77,-1.14,-0.12,134.18,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",180380,1,110.00,617.00,"Test","Ok",0,0,0,0.35,-118.40,-0.78,-0.14,143.99,"2.5.16","08/21/2022 15:20:19 UTC+05:30",1953576,"N/A","N/A"
