Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",148371,1,110.00,464.00,"Test","Ok",0,0,0,0.35,-116.17,0.11,-0.15,128.29,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",1068983,1,110.00,416.00,"Test","Ok",0,0,0,0.41,-115.16,-0.39,-0.11,127.96,"2.5.10","08/20/2022 15:10:37 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",1069350,1,110.00,491.00,"Test","Ok",0,0,0,0.37,-114.42,-2.29,-0.12,127.59,"2.5.10","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",1069392,1,110.00,473.00,"Test","Ok",0,0,0,0.39,-114.59,-1.93,-0.10,129.97,"2.5.10","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2012552,1,110.00,601.00,"Test","Ok",0,0,0,0.36,-116.51,1.38,-0.13,131.86,"2.5.16","08/20/2022 15:10:37 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013090,1,110.00,604.00,"Test","Ok",0,0,0,0.38,-116.31,0.31,-0.12,146.34,"2.5.16","08/20/2022 15:10:37 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013568,1,110.00,603.00,"Test","Ok",0,0,0,0.36,-117.43,3.14,-0.13,140.24,"2.5.16","08/20/2022 15:10:37 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2014041,1,110.00,602.00,"Test","Ok",0,0,0,0.36,-116.20,2.83,-0.12,136.31,"2.5.16","08/20/2022 15:10:37 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",143146,1,110.00,472.00,"Test","Ok",0,0,0,0.36,-113.94,1.14,-0.14,139.66,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",138815,1,110.00,471.00,"Test","Ok",0,0,0,0.35,-112.06,0.86,-0.13,127.90,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",139327,1,110.00,470.00,"Test","Ok",0,0,0,0.37,-115.43,1.06,-0.16,125.88,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",138813,1,110.00,469.00,"Test","Ok",0,0,0,0.36,-113.87,1.38,-0.13,133.98,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",106699,1,110.00,468.00,"Test","Ok",0,0,0,0.36,-113.13,0.66,-0.16,121.05,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",110314,1,110.00,467.00,"Test","Ok",0,0,0,0.36,-117.36,1.34,-0.15,123.59,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",108619,1,110.00,466.00,"Test","Ok",0,0,0,0.37,-115.17,2.00,-0.13,147.51,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",109951,1,110.00,465.00,"Test","Ok",0,0,0,0.36,-117.15,0.73,-0.13,134.35,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",1068701,1,110.00,431.00,"Test","Ok",0,0,0,0.37,-115.05,-0.87,-0.13,130.82,"2.5.10","08/20/2022 15:10:37 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",108683,1,110.00,463.00,"Test","Ok",0,0,0,0.34,-113.58,1.74,-0.16,128.31,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",141165,1,110.00,462.00,"Test","Ok",0,0,0,0.37,-117.15,0.25,-0.17,126.98,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",159917,1,110.00,461.00,"Test","Ok",0,0,0,0.36,-115.81,-2.04,-0.12,138.83,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",146876,1,110.00,460.00,"Test","Ok",0,0,0,0.36,-111.97,1.10,-0.14,128.52,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",128910,1,110.00,459.00,"Test","Ok",0,0,0,0.36,-116.55,1.32,-0.12,125.88,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",146761,1,110.00,458.00,"Test","Ok",0,0,0,0.36,-115.71,2.53,-0.12,128.05,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
"FDU_508",146988,1,110.00,457.00,"Test","Ok",0,0,0,0.36,-118.08,0.76,-0.12,131.30,"2.5.16","08/20/2022 15:10:37 UTC+05:30",10079,"N/A","N/A"
