Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",262802,1,110.00,437.00,"Test","Ok",0,0,0,0.36,-118.03,1.61,-0.13,128.00,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",168000,1,110.00,450.00,"Test","Ok",0,0,0,0.35,-118.29,-0.04,-0.19,134.20,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",168983,1,110.00,462.00,"Test","Ok",0,0,0,0.35,-114.79,0.49,-0.17,127.91,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",169789,1,110.00,449.00,"Test","Ok",0,0,0,0.37,-113.60,1.99,-0.15,120.06,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",179323,1,110.00,464.00,"Test","Ok",0,0,0,0.36,-115.90,-0.71,-0.14,138.42,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",214624,1,110.00,466.00,"Test","Ok",0,0,0,0.37,-117.50,2.82,-0.10,133.02,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",219797,1,110.00,438.00,"Test","Ok",0,0,0,0.37,-114.25,-0.01,-0.12,145.32,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",219935,1,110.00,419.00,"Test","Ok",0,0,0,0.36,-114.47,0.18,-0.10,127.44,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",220291,1,110.00,440.00,"Test","Ok",0,0,0,0.34,-115.14,0.48,-0.11,129.08,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",220822,1,110.00,418.00,"Test","Ok",0,0,0,0.35,-119.66,0.08,-0.15,135.94,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",237863,1,110.00,403.00,"Test","Ok",0,0,0,0.37,-114.11,0.53,-0.13,135.36,"2.5.1","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",242438,1,110.00,401.00,"Test","Ok",0,0,0,0.37,-116.90,1.47,-0.16,130.26,"2.5.1","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",250845,1,110.00,428.00,"Test","Ok",0,0,0,0.35,-116.56,2.92,-0.16,133.59,"2.5.1","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",251028,1,110.00,427.00,"Test","Ok",0,0,0,0.36,-118.80,2.43,-0.12,130.12,"2.5.1","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",251068,1,110.00,426.00,"Test","Ok",0,0,0,0.35,-118.52,2.91,-0.12,132.96,"2.5.1","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",262052,1,110.00,425.00,"Test","Ok",0,0,0,0.36,-118.95,-0.17,-0.11,136.13,"2.4.1","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",161155,1,110.00,451.00,"Test","Ok",0,0,0,0.34,-118.85,-0.40,-0.14,135.43,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",262843,1,110.00,467.00,"Test","Ok",0,0,0,0.36,-113.38,-0.02,-0.14,128.47,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",270255,1,110.00,404.00,"Test","Ok",0,0,0,0.36,-117.64,1.50,-0.16,138.91,"2.4.1","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",271332,1,110.00,468.00,"Test","Ok",0,0,0,0.36,-115.35,0.40,-0.14,125.64,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",828271,1,110.00,417.00,"Test","Ok",0,0,0,0.38,-114.75,-3.97,-0.12,137.15,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",1034572,1,110.00,439.00,"Test","Ok",0,0,0,0.38,-114.50,4.00,-0.10,127.19,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",1052955,1,110.00,420.00,"Test","Ok",0,0,0,0.40,-112.41,2.76,-0.12,129.36,"2.5.10","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",1068540,1,110.00,465.00,"Test","Ok",0,0,0,0.37,-113.45,-2.76,-0.12,144.75,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1910727,1,110.00,381.00,"Test","Ok",0,0,0,0.35,-116.96,-1.44,-0.13,127.23,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",1958210,1,110.00,414.00,"Test","Ok",0,0,0,0.35,-118.73,2.56,-0.14,137.96,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2004497,1,110.00,396.00,"Test","Ok",0,0,0,0.38,-114.42,4.56,-0.14,131.71,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2004498,1,110.00,395.00,"Test","Ok",0,0,0,0.36,-117.03,4.49,-0.13,140.23,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2006000,1,110.00,415.00,"Test","Ok",0,0,0,0.36,-115.57,3.99,-0.13,142.89,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2006003,1,110.00,416.00,"Test","Ok",0,0,0,0.36,-114.29,3.46,-0.14,132.89,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2006362,1,110.00,389.00,"Test","Ok",0,0,0,0.37,-112.06,2.38,-0.14,136.26,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2007050,1,110.00,380.00,"Test","Ok",0,0,0,0.38,-118.00,1.05,-0.13,131.36,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2008627,1,110.00,589.00,"Test","Ok",0,0,0,0.37,-116.61,0.47,-0.11,131.63,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2008601,1,110.00,495.00,"Test","Ok",0,0,0,0.36,-113.90,0.82,-0.10,132.16,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2008603,1,110.00,494.00,"Test","Ok",0,0,0,0.36,-116.39,-0.06,-0.11,127.41,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2009187,1,110.00,493.00,"Test","Ok",0,0,0,0.35,-116.70,0.70,-0.12,130.33,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013451,1,110.00,533.00,"Test","Ok",0,0,0,0.38,-117.35,2.55,-0.12,131.40,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013448,1,110.00,534.00,"Test","Ok",0,0,0,0.37,-118.03,2.29,-0.11,148.73,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013433,1,110.00,535.00,"Test","Ok",0,0,0,0.36,-113.90,3.10,-0.13,130.21,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2008674,1,110.00,536.00,"Test","Ok",0,0,0,0.36,-115.40,-0.16,-0.13,135.41,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2009696,1,110.00,545.00,"Test","Ok",0,0,0,0.35,-118.55,2.20,-0.12,129.93,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2009667,1,110.00,546.00,"Test","Ok",0,0,0,0.35,-117.82,2.55,-0.12,137.16,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2009466,1,110.00,547.00,"Test","Ok",0,0,0,0.35,-113.56,0.77,-0.11,129.20,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2009664,1,110.00,548.00,"Test","Ok",0,0,0,0.36,-117.84,2.18,-0.12,131.80,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2024967,1,110.00,569.00,"Test","Ok",0,0,0,0.36,-116.06,4.21,-0.14,124.25,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2024980,1,110.00,570.00,"Test","Ok",0,0,0,0.36,-114.85,4.58,-0.14,140.37,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025260,1,110.00,571.00,"Test","Ok",0,0,0,0.36,-113.81,3.98,-0.14,137.11,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025230,1,110.00,572.00,"Test","Ok",0,0,0,0.36,-114.87,3.96,-0.12,131.32,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2008308,1,110.00,378.00,"Test","Ok",0,0,0,0.37,-114.11,-0.23,-0.13,129.28,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2008804,1,110.00,590.00,"Test","Ok",0,0,0,0.35,-115.66,0.03,-0.11,135.33,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2008810,1,110.00,591.00,"Test","Ok",0,0,0,0.37,-116.48,0.00,-0.11,129.75,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2008625,1,110.00,592.00,"Test","Ok",0,0,0,0.37,-115.14,-0.79,-0.11,134.14,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2010273,1,110.00,609.00,"Test","Ok",0,0,0,0.37,-117.64,-0.47,-0.12,138.58,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2009281,1,110.00,610.00,"Test","Ok",0,0,0,0.36,-115.72,0.12,-0.13,125.18,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2009282,1,110.00,611.00,"Test","Ok",0,0,0,0.36,-118.18,0.38,-0.13,137.92,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2010275,1,110.00,612.00,"Test","Ok",0,0,0,0.37,-118.48,0.40,-0.14,137.76,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2009292,1,110.00,613.00,"Test","Ok",0,0,0,0.36,-118.83,1.72,-0.12,127.54,"2.5.16","08/20/2022 09:58:47 UTC+05:30",1807002,"N/A","N/A"
