Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",213011,1,110.00,452.00,"Test","Ok",0,0,0,0.35,-116.45,3.69,-0.12,133.95,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",236273,1,110.00,467.00,"Test","Ok",0,0,0,0.36,-118.48,1.74,-0.18,134.88,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",27959,1,110.00,466.00,"Test","Ok",0,0,0,0.35,-118.16,1.05,-0.11,132.62,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1039027,1,110.00,465.00,"Test","Ok",0,0,0,0.44,-112.95,3.06,-0.12,134.39,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1040449,1,110.00,464.00,"Test","Ok",0,0,0,0.39,-116.77,2.57,-0.13,130.56,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",223880,1,110.00,463.00,"Test","Ok",0,0,0,0.35,-114.91,0.49,-0.11,131.99,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",819584,1,110.00,462.00,"Test","Ok",0,0,0,0.38,-114.87,-4.57,-0.11,133.09,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",211893,1,110.00,461.00,"Test","Ok",0,0,0,0.35,-117.73,0.55,-0.11,141.29,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",219192,1,110.00,460.00,"Test","Ok",0,0,0,0.36,-117.26,0.78,-0.14,131.85,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",219191,1,110.00,459.00,"Test","Ok",0,0,0,0.37,-116.05,1.35,-0.13,128.43,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",236175,1,110.00,458.00,"Test","Ok",0,0,0,0.36,-119.48,0.69,-0.18,131.91,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1047279,1,110.00,457.00,"Test","Ok",0,0,0,0.39,-113.27,2.46,-0.14,135.81,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1696667,1,110.00,456.00,"Test","Ok",0,0,0,0.37,-118.04,-0.95,-0.12,133.40,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1696669,1,110.00,455.00,"Test","Ok",0,0,0,0.36,-117.15,-1.08,-0.12,133.71,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1696683,1,110.00,454.00,"Test","Ok",0,0,0,0.35,-116.73,-1.21,-0.13,130.25,"2.5.16","08/22/2022 09:44:39 UTC+05:30",1807002,"N/A","N/A"
