Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",217844,1,110.00,548.00,"Test","Ok",0,0,0,0.35,-117.29,0.59,-0.12,128.02,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",238739,1,110.00,545.00,"Test","Ok",0,0,0,0.35,-117.55,1.24,-0.14,124.62,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",242504,1,110.00,508.00,"Test","Ok",0,0,0,0.36,-114.09,1.48,-0.14,141.85,"2.5.13","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",248553,1,110.00,505.00,"Test","Ok",0,0,0,0.36,-118.96,3.48,-0.12,128.18,"2.5.13","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",250807,1,110.00,507.00,"Test","Ok",0,0,0,0.36,-117.74,3.73,-0.14,126.39,"2.5.13","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",803710,1,110.00,530.00,"Test","Ok",0,0,0,0.39,-114.40,-4.37,-0.15,133.23,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",862982,1,110.00,529.00,"Test","Ok",0,0,0,0.35,-112.79,-3.64,-0.13,160.32,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",1103075,1,110.00,532.00,"Test","Ok",0,0,0,0.39,-115.71,1.86,-0.09,133.92,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",1103459,1,110.00,531.00,"Test","Ok",0,0,0,0.37,-114.36,2.83,-0.10,133.89,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",44395,1,110.00,552.00,"Test","Ok",0,0,0,0.34,-116.11,0.43,-0.12,136.06,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",83766,1,110.00,547.00,"Test","Ok",0,0,0,0.35,-119.26,1.86,-0.17,126.28,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",140865,1,110.00,550.00,"Test","Ok",0,0,0,0.36,-114.88,2.62,-0.14,130.39,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",190222,1,110.00,549.00,"Test","Ok",0,0,0,0.37,-116.95,1.22,-0.16,126.94,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",64825,1,110.00,544.00,"Test","Ok",0,0,0,0.36,-114.99,-0.84,-0.16,124.03,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",258897,1,110.00,543.00,"Test","Ok",0,0,0,0.37,-116.32,1.34,-0.15,134.61,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",250010,1,110.00,542.00,"Test","Ok",0,0,0,0.35,-117.64,3.36,-0.11,125.53,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",249116,1,110.00,541.00,"Test","Ok",0,0,0,0.36,-114.24,1.79,-0.14,127.83,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",244839,1,110.00,540.00,"Test","Ok",0,0,0,0.35,-117.04,1.86,-0.11,135.89,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",244262,1,110.00,539.00,"Test","Ok",0,0,0,0.36,-116.21,0.65,-0.15,148.10,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",243943,1,110.00,538.00,"Test","Ok",0,0,0,0.36,-116.31,2.50,-0.08,132.50,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",243728,1,110.00,537.00,"Test","Ok",0,0,0,0.35,-118.39,1.67,-0.10,145.43,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",2011364,1,110.00,536.00,"Test","Ok",0,0,0,0.36,-116.87,-0.34,-0.11,127.46,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
"FDU_508",2011359,1,110.00,535.00,"Test","Ok",0,0,0,0.35,-115.63,0.11,-0.12,124.93,"2.5.16","08/25/2022 15:51:51 UTC+05:30",10286,"N/A","N/A"
