Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",74665,1,110.00,530.00,"Test","Ok",0,0,0,0.35,-119.59,-0.55,-0.17,123.61,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",228589,1,110.00,520.00,"Test","Ok",0,0,0,0.36,-114.62,0.87,-0.15,136.13,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1925288,1,110.00,521.00,"Test","Ok",0,0,0,0.36,-116.17,-1.11,-0.12,122.11,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1926127,1,110.00,522.00,"Test","Ok",0,0,0,0.37,-118.67,-0.90,-0.12,143.87,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1926077,1,110.00,523.00,"Test","Ok",0,0,0,0.35,-118.12,-1.76,-0.09,138.75,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1068180,1,110.00,524.00,"Test","Ok",0,0,0,0.38,-115.92,-0.93,-0.09,129.35,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",94447,1,110.00,525.00,"Test","Ok",0,0,0,0.37,-117.67,0.75,-0.14,129.82,"2.5.13","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",89720,1,110.00,526.00,"Test","Ok",0,0,0,0.36,-116.52,1.01,-0.15,129.75,"2.5.13","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",243351,1,110.00,527.00,"Test","Ok",0,0,0,0.35,-116.96,0.92,-0.14,136.74,"2.5.13","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",250842,1,110.00,528.00,"Test","Ok",0,0,0,0.35,-117.60,3.31,-0.12,132.85,"2.5.13","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",96069,1,110.00,529.00,"Test","Ok",0,0,0,0.36,-116.33,0.97,-0.17,128.62,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",245177,1,110.00,519.00,"Test","Ok",0,0,0,0.36,-115.08,2.66,-0.13,144.25,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",93775,1,110.00,531.00,"Test","Ok",0,0,0,0.35,-114.77,1.25,-0.18,131.14,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",86909,1,110.00,532.00,"Test","Ok",0,0,0,0.36,-114.05,0.24,-0.17,126.38,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",238976,1,110.00,533.00,"Test","Ok",0,0,0,0.37,-116.54,-0.20,-0.15,128.88,"2.5.13","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",71453,1,110.00,534.00,"Test","Ok",0,0,0,0.36,-115.06,-0.10,-0.17,133.55,"2.5.13","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",227787,1,110.00,535.00,"Test","Ok",0,0,0,0.36,-118.11,-0.20,-0.17,127.54,"2.5.13","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",195068,1,110.00,536.00,"Test","Ok",0,0,0,0.37,-118.15,1.83,-0.16,127.76,"2.5.13","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",90120,1,110.00,544.00,"Test","Ok",0,0,0,0.35,-116.54,2.36,-0.17,133.25,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",98136,1,110.00,543.00,"Test","Ok",0,0,0,0.36,-118.14,0.51,-0.17,124.68,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",74675,1,110.00,542.00,"Test","Ok",0,0,0,0.35,-117.29,-0.48,-0.15,154.30,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",69001,1,110.00,541.00,"Test","Ok",0,0,0,0.36,-115.76,0.64,-0.20,131.48,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",268105,1,110.00,505.00,"Test","Ok",0,0,0,0.35,-115.67,1.76,-0.11,133.40,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",216602,1,110.00,537.00,"Test","Ok",0,0,0,0.36,-114.57,1.31,-0.12,136.11,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1707082,1,110.00,540.00,"Test","Ok",0,0,0,0.36,-115.27,0.59,-0.14,148.77,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1707840,1,110.00,538.00,"Test","Ok",0,0,0,0.36,-117.56,0.55,-0.11,141.13,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1694050,1,110.00,504.00,"Test","Ok",0,0,0,0.36,-118.65,-1.47,-0.11,130.32,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1695414,1,110.00,503.00,"Test","Ok",0,0,0,0.36,-110.42,-0.01,-0.14,127.66,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1695282,1,110.00,502.00,"Test","Ok",0,0,0,0.36,-115.13,-0.75,-0.10,138.06,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1693935,1,110.00,501.00,"Test","Ok",0,0,0,0.37,-118.87,0.48,-0.11,131.04,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",270106,1,110.00,508.00,"Test","Ok",0,0,0,0.36,-117.02,0.01,-0.13,134.20,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",219096,1,110.00,507.00,"Test","Ok",0,0,0,0.37,-116.30,0.69,-0.15,128.45,"2.5.16","08/24/2022 17:27:57 UTC+05:30",1806993,"N/A","N/A"
