Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",99598,1,110.00,428.00,"Test","Ok",0,0,0,0.35,-115.72,1.07,-0.15,123.37,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",154909,1,110.00,594.00,"Test","Ok",0,0,0,0.35,-118.97,0.83,-0.13,138.19,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",142945,1,110.00,595.00,"Test","Ok",0,0,0,0.36,-114.04,0.01,-0.15,130.11,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",145229,1,110.00,596.00,"Test","Ok",0,0,0,0.37,-115.84,-0.24,-0.11,129.38,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",180386,1,110.00,440.00,"Test","Ok",0,0,0,0.37,-118.82,0.00,-0.14,131.87,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",182343,1,110.00,439.00,"Test","Ok",0,0,0,0.36,-118.98,-0.84,-0.14,136.01,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",181134,1,110.00,438.00,"Test","Ok",0,0,0,0.36,-116.43,-0.36,-0.17,131.61,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",181273,1,110.00,437.00,"Test","Ok",0,0,0,0.36,-117.45,0.09,-0.16,136.90,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",244121,1,110.00,436.00,"Test","Ok",0,0,0,0.36,-117.22,3.40,-0.14,130.65,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",216375,1,110.00,435.00,"Test","Ok",0,0,0,0.37,-118.28,0.26,-0.11,137.67,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",216373,1,110.00,434.00,"Test","Ok",0,0,0,0.36,-117.47,-0.55,-0.09,132.78,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",244857,1,110.00,433.00,"Test","Ok",0,0,0,0.35,-113.40,1.12,-0.11,134.89,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",162538,1,110.00,432.00,"Test","Ok",0,0,0,0.36,-116.12,3.01,-0.15,132.29,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",141056,1,110.00,431.00,"Test","Ok",0,0,0,0.35,-115.55,0.61,-0.17,131.34,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",177243,1,110.00,430.00,"Test","Ok",0,0,0,0.36,-115.64,-0.84,-0.15,148.54,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",154649,1,110.00,429.00,"Test","Ok",0,0,0,0.36,-118.34,0.75,-0.17,148.09,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",141641,1,110.00,593.00,"Test","Ok",0,0,0,0.36,-115.56,2.87,-0.17,133.35,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",98725,1,110.00,427.00,"Test","Ok",0,0,0,0.35,-116.01,0.98,-0.18,148.66,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",94993,1,110.00,426.00,"Test","Ok",0,0,0,0.35,-116.69,2.38,-0.16,128.36,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",103836,1,110.00,425.00,"Test","Ok",0,0,0,0.35,-116.67,1.45,-0.18,124.07,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",135754,1,110.00,424.00,"Test","Ok",0,0,0,0.36,-114.12,-0.03,-0.14,127.82,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",135492,1,110.00,423.00,"Test","Ok",0,0,0,0.37,-116.39,1.54,-0.15,121.92,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",124743,1,110.00,422.00,"Test","Ok",0,0,0,0.36,-114.73,0.29,-0.11,140.84,"2.5.16","08/22/2022 14:42:33 UTC+05:30",1953576,"N/A","N/A"
