Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",127276,1,110.00,539.00,"Test","Ok",0,0,0,0.37,-115.74,0.62,-0.14,137.80,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",130468,1,110.00,547.00,"Test","Ok",0,0,0,0.38,-117.80,0.68,-0.15,126.84,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",130558,1,110.00,546.00,"Test","Ok",0,0,0,0.37,-117.27,-0.12,-0.11,136.29,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",129945,1,110.00,545.00,"Test","Ok",0,0,0,0.37,-116.09,-0.04,-0.11,124.63,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1714490,1,110.00,544.00,"Test","Ok",0,0,0,0.36,-117.99,0.04,-0.14,132.33,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1689836,1,110.00,543.00,"Test","Ok",0,0,0,0.37,-117.91,-1.90,-0.13,124.98,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1689839,1,110.00,542.00,"Test","Ok",0,0,0,0.36,-118.13,-0.72,-0.15,130.69,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1714489,1,110.00,541.00,"Test","Ok",0,0,0,0.37,-118.69,-1.36,-0.13,129.43,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",133046,1,110.00,540.00,"Test","Ok",0,0,0,0.36,-115.02,0.76,-0.14,127.78,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",123598,1,110.00,548.00,"Test","Ok",0,0,0,0.35,-115.15,0.62,-0.13,130.79,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",134474,1,110.00,538.00,"Test","Ok",0,0,0,0.36,-117.60,1.07,-0.12,132.72,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",133096,1,110.00,537.00,"Test","Ok",0,0,0,0.37,-113.64,0.57,-0.15,137.73,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",179709,1,110.00,536.00,"Test","Ok",0,0,0,0.35,-114.29,-0.03,-0.17,129.69,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",141536,1,110.00,535.00,"Test","Ok",0,0,0,0.36,-114.86,0.97,-0.17,127.02,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",143497,1,110.00,534.00,"Test","Ok",0,0,0,0.36,-117.53,1.14,-0.15,143.59,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",178223,1,110.00,533.00,"Test","Ok",0,0,0,0.36,-119.29,-0.22,-0.18,132.20,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2010391,1,110.00,532.00,"Test","Ok",0,0,0,0.36,-116.09,0.73,-0.12,136.70,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2007462,1,110.00,531.00,"Test","Ok",0,0,0,0.36,-114.34,1.34,-0.12,133.92,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",108719,1,110.00,549.00,"Test","Ok",0,0,0,0.35,-116.84,0.56,-0.14,138.14,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",146444,1,110.00,550.00,"Test","Ok",0,0,0,0.35,-117.77,0.18,-0.15,127.69,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",72221,1,110.00,551.00,"Test","Ok",0,0,0,0.34,-115.20,-2.60,-0.17,125.89,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",155101,1,110.00,552.00,"Test","Ok",0,0,0,0.34,-119.41,0.97,-0.13,133.74,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",137788,1,110.00,553.00,"Test","Ok",0,0,0,0.36,-114.40,1.08,-0.16,135.25,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",139406,1,110.00,554.00,"Test","Ok",0,0,0,0.36,-112.26,2.00,-0.16,134.79,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",139242,1,110.00,555.00,"Test","Ok",0,0,0,0.35,-115.50,1.38,-0.13,135.11,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",142977,1,110.00,556.00,"Test","Ok",0,0,0,0.36,-116.93,0.55,-0.18,130.77,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1707250,1,110.00,557.00,"Test","Ok",0,0,0,0.38,-116.99,1.59,-0.13,132.62,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1707843,1,110.00,558.00,"Test","Ok",0,0,0,0.36,-117.74,1.44,-0.13,137.39,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1709481,1,110.00,559.00,"Test","Ok",0,0,0,0.36,-118.21,-0.32,-0.12,127.32,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1706114,1,110.00,560.00,"Test","Ok",0,0,0,0.37,-117.25,-0.99,-0.11,133.49,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",143105,1,110.00,561.00,"Test","Ok",0,0,0,0.38,-116.14,1.07,-0.14,128.33,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",126724,1,110.00,562.00,"Test","Ok",0,0,0,0.36,-117.38,1.91,-0.15,131.09,"2.5.16","08/22/2022 11:56:56 UTC+05:30",1807002,"N/A","N/A"
