Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",125797,1,110.00,381.00,"Test","Ok",0,0,0,0.37,-116.99,1.79,-0.12,131.23,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",108232,1,110.00,380.00,"Test","Ok",0,0,0,0.36,-117.73,2.28,-0.14,128.97,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",90946,1,110.00,379.00,"Test","Ok",0,0,0,0.35,-116.39,1.25,-0.17,126.83,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",116101,1,110.00,378.00,"Test","Ok",0,0,0,0.36,-114.63,0.11,-0.16,125.85,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",98575,1,110.00,377.00,"Test","Ok",0,0,0,0.36,-116.76,0.75,-0.16,142.39,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",258389,1,110.00,376.00,"Test","Ok",0,0,0,0.35,-117.99,0.99,-0.12,129.01,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",271506,1,110.00,375.00,"Test","Ok",0,0,0,0.36,-116.10,0.95,-0.14,135.23,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",189648,1,110.00,415.00,"Test","Ok",0,0,0,0.35,-117.16,0.53,-0.16,130.48,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",219197,1,110.00,578.00,"Test","Ok",0,0,0,0.35,-117.03,-0.25,-0.13,146.78,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",270760,1,110.00,579.00,"Test","Ok",0,0,0,0.36,-113.89,0.25,-0.10,132.45,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",221519,1,110.00,580.00,"Test","Ok",0,0,0,0.36,-114.33,0.79,-0.11,139.47,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",154399,1,110.00,585.00,"Test","Ok",0,0,0,0.37,-117.39,0.93,-0.13,128.29,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",124342,1,110.00,586.00,"Test","Ok",0,0,0,0.35,-116.09,0.42,-0.17,135.18,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",134539,1,110.00,587.00,"Test","Ok",0,0,0,0.36,-115.82,0.19,-0.17,131.12,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",126019,1,110.00,588.00,"Test","Ok",0,0,0,0.35,-116.51,1.30,-0.14,134.41,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",124038,1,110.00,601.00,"Test","Ok",0,0,0,0.36,-115.12,2.09,-0.11,135.29,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",124514,1,110.00,602.00,"Test","Ok",0,0,0,0.35,-117.13,1.99,-0.13,121.91,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",142982,1,110.00,603.00,"Test","Ok",0,0,0,0.37,-116.09,3.93,-0.13,143.42,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",179799,1,110.00,604.00,"Test","Ok",0,0,0,0.36,-116.82,-0.48,-0.14,133.12,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",116293,1,110.00,613.00,"Test","Ok",0,0,0,0.36,-117.89,0.80,-0.13,130.01,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",113091,1,110.00,614.00,"Test","Ok",0,0,0,0.35,-116.27,1.65,-0.14,140.26,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",112102,1,110.00,615.00,"Test","Ok",0,0,0,0.36,-113.77,0.10,-0.17,136.82,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",111010,1,110.00,616.00,"Test","Ok",0,0,0,0.36,-115.55,1.29,-0.17,128.61,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",141762,1,110.00,455.00,"Test","Ok",0,0,0,0.36,-116.22,1.75,-0.15,139.00,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",191201,1,110.00,555.00,"Test","Ok",0,0,0,0.37,-118.58,-0.45,-0.15,128.34,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",190381,1,110.00,556.00,"Test","Ok",0,0,0,0.37,-117.30,0.76,-0.14,141.18,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",177575,1,110.00,557.00,"Test","Ok",0,0,0,0.36,-115.94,-1.73,-0.15,131.74,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",142123,1,110.00,558.00,"Test","Ok",0,0,0,0.37,-115.70,1.59,-0.17,130.72,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",141338,1,110.00,559.00,"Test","Ok",0,0,0,0.36,-116.03,1.41,-0.14,126.23,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",142027,1,110.00,560.00,"Test","Ok",0,0,0,0.36,-115.67,1.41,-0.11,143.23,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1062452,1,110.00,488.00,"Test","Ok",0,0,0,0.37,-114.42,1.72,-0.13,129.63,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1068236,1,110.00,487.00,"Test","Ok",0,0,0,0.37,-114.48,-2.32,-0.07,127.40,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1062757,1,110.00,486.00,"Test","Ok",0,0,0,0.38,-115.53,1.23,-0.13,126.61,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1009071,1,110.00,485.00,"Test","Ok",0,0,0,0.36,-114.73,0.50,-0.11,130.34,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2008966,1,110.00,472.00,"Test","Ok",0,0,0,0.36,-118.65,-0.28,-0.13,129.13,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2008948,1,110.00,471.00,"Test","Ok",0,0,0,0.37,-117.02,0.75,-0.11,131.52,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2008869,1,110.00,470.00,"Test","Ok",0,0,0,0.36,-114.59,-0.60,-0.09,131.10,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2008870,1,110.00,469.00,"Test","Ok",0,0,0,0.37,-116.51,-0.09,-0.12,131.35,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",140985,1,110.00,456.00,"Test","Ok",0,0,0,0.37,-116.22,1.65,-0.14,131.04,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",260077,1,110.00,599.00,"Test","Ok",0,0,0,0.36,-118.36,1.89,-0.14,132.26,"2.5.1","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",262038,1,110.00,454.00,"Test","Ok",0,0,0,0.36,-117.71,0.12,-0.14,133.87,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",271145,1,110.00,453.00,"Test","Ok",0,0,0,0.35,-117.20,1.01,-0.13,125.71,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",211143,1,110.00,440.00,"Test","Ok",0,0,0,0.35,-119.26,0.75,-0.11,128.93,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",34052,1,110.00,439.00,"Test","Ok",0,0,0,0.34,-113.78,1.35,-0.14,119.48,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",218806,1,110.00,438.00,"Test","Ok",0,0,0,0.35,-117.08,1.00,-0.11,128.95,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",218520,1,110.00,437.00,"Test","Ok",0,0,0,0.36,-116.06,2.07,-0.12,129.39,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",118911,1,110.00,428.00,"Test","Ok",0,0,0,0.35,-115.80,0.42,-0.16,139.45,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",189622,1,110.00,427.00,"Test","Ok",0,0,0,0.35,-116.02,0.88,-0.12,139.01,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",190105,1,110.00,426.00,"Test","Ok",0,0,0,0.36,-113.11,1.17,-0.16,130.88,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",126371,1,110.00,425.00,"Test","Ok",0,0,0,0.36,-114.41,0.44,-0.12,131.60,"2.5.16","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",134355,1,110.00,420.00,"Test","Ok",0,0,0,0.35,-115.13,0.90,-0.15,131.94,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",134498,1,110.00,419.00,"Test","Ok",0,0,0,0.36,-114.82,0.08,-0.12,126.10,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",132858,1,110.00,418.00,"Test","Ok",0,0,0,0.37,-114.58,0.90,-0.13,128.50,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",133134,1,110.00,417.00,"Test","Ok",0,0,0,0.36,-115.66,0.38,-0.11,153.29,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",132367,1,110.00,416.00,"Test","Ok",0,0,0,0.36,-116.25,1.06,-0.16,139.78,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",132658,1,110.00,571.00,"Test","Ok",0,0,0,0.37,-114.52,0.62,-0.14,148.92,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",117518,1,110.00,450.00,"Test","Ok",0,0,0,0.36,-115.99,-0.82,-0.15,132.07,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",117519,1,110.00,563.00,"Test","Ok",0,0,0,0.36,-118.41,-0.31,-0.16,125.49,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",118686,1,110.00,592.00,"Test","Ok",0,0,0,0.35,-117.83,-0.24,-0.18,127.47,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",118910,1,110.00,572.00,"Test","Ok",0,0,0,0.35,-118.33,-0.23,-0.16,125.54,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",119108,1,110.00,591.00,"Test","Ok",0,0,0,0.37,-116.02,-0.51,-0.15,128.34,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",125619,1,110.00,551.00,"Test","Ok",0,0,0,0.37,-116.11,0.31,-0.13,134.43,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",126336,1,110.00,433.00,"Test","Ok",0,0,0,0.37,-116.84,0.81,-0.13,141.38,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",126445,1,110.00,516.00,"Test","Ok",0,0,0,0.36,-116.04,-0.22,-0.13,129.89,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",126458,1,110.00,451.00,"Test","Ok",0,0,0,0.36,-115.69,0.81,-0.11,135.45,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",126698,1,110.00,627.00,"Test","Ok",0,0,0,0.36,-114.40,0.85,-0.12,128.06,"2.5.10","08/21/2022 09:42:53 UTC+05:30",1953576,"N/A","N/A"
