Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",235048,1,110.00,612.00,"Test","Ok",0,0,0,0.35,-114.49,0.59,-0.17,126.24,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",272159,1,110.00,597.00,"Test","Ok",0,0,0,0.35,-117.21,0.05,-0.09,140.96,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",222569,1,110.00,598.00,"Test","Ok",0,0,0,0.36,-116.47,0.52,-0.15,140.43,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",219147,1,110.00,599.00,"Test","Ok",0,0,0,0.35,-115.92,0.56,-0.12,130.43,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",255157,1,110.00,600.00,"Test","Ok",0,0,0,0.35,-115.80,3.01,-0.07,132.99,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",258646,1,110.00,601.00,"Test","Ok",0,0,0,0.35,-116.80,0.47,-0.12,126.95,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",225705,1,110.00,602.00,"Test","Ok",0,0,0,0.37,-115.64,-0.03,-0.19,130.83,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",243163,1,110.00,603.00,"Test","Ok",0,0,0,0.37,-116.37,2.91,-0.11,133.93,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",244062,1,110.00,604.00,"Test","Ok",0,0,0,0.34,-116.49,2.21,-0.13,133.41,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1796328,1,110.00,605.00,"Test","Ok",0,0,0,0.37,-116.41,-0.14,-0.12,134.51,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1700813,1,110.00,606.00,"Test","Ok",0,0,0,0.40,-115.32,0.66,-0.10,129.91,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1700815,1,110.00,607.00,"Test","Ok",0,0,0,0.41,-116.19,0.20,-0.13,140.28,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1795815,1,110.00,608.00,"Test","Ok",0,0,0,0.36,-118.52,0.51,-0.10,130.98,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",79330,1,110.00,609.00,"Test","Ok",0,0,0,0.35,-117.41,-0.46,-0.18,133.41,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",93280,1,110.00,610.00,"Test","Ok",0,0,0,0.36,-117.02,0.55,-0.15,130.72,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",104897,1,110.00,611.00,"Test","Ok",0,0,0,0.35,-112.82,0.24,-0.13,139.01,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1035758,1,110.00,596.00,"Test","Ok",0,0,0,0.40,-115.07,4.48,-0.11,136.83,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",233840,1,110.00,613.00,"Test","Ok",0,0,0,0.35,-115.93,-1.08,-0.15,142.00,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",99288,1,110.00,614.00,"Test","Ok",0,0,0,0.36,-114.73,-0.12,-0.13,141.39,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",75438,1,110.00,615.00,"Test","Ok",0,0,0,0.36,-117.17,-0.18,-0.19,125.78,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",219403,1,110.00,616.00,"Test","Ok",0,0,0,0.36,-118.62,1.09,-0.14,131.42,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",42821,1,110.00,617.00,"Test","Ok",0,0,0,0.35,-116.40,-2.64,-0.10,126.87,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",220792,1,110.00,618.00,"Test","Ok",0,0,0,0.37,-116.73,0.36,-0.11,130.58,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1069317,1,110.00,619.00,"Test","Ok",0,0,0,0.37,-113.33,-0.58,-0.09,132.19,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",218724,1,110.00,620.00,"Test","Ok",0,0,0,0.36,-118.42,0.79,-0.12,129.98,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1053610,1,110.00,621.00,"Test","Ok",0,0,0,0.39,-113.55,2.43,-0.09,131.85,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806985,"N/A","N/A"
"FDU_508",1052013,1,110.00,622.00,"Test","Ok",0,0,0,0.39,-112.70,2.90,-0.11,135.61,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806985,"N/A","N/A"
"FDU_508",1068514,1,110.00,623.00,"Test","Ok",0,0,0,0.39,-113.47,-0.84,-0.14,134.35,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806985,"N/A","N/A"
"FDU_508",222772,1,110.00,624.00,"Test","Ok",0,0,0,0.35,-118.34,-0.11,-0.09,134.57,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806985,"N/A","N/A"
"FDU_508",1042277,1,110.00,625.00,"Test","Ok",0,0,0,0.39,-114.60,0.33,-0.14,131.72,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806985,"N/A","N/A"
"FDU_508",261519,1,110.00,626.00,"Test","Ok",0,0,0,0.36,-115.29,1.51,-0.07,138.07,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806985,"N/A","N/A"
"FDU_508",219027,1,110.00,627.00,"Test","Ok",0,0,0,0.35,-117.35,0.74,-0.12,139.19,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806985,"N/A","N/A"
"FDU_508",1771311,1,110.00,580.00,"Test","Ok",0,0,0,0.36,-115.86,2.67,-0.11,151.83,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",218183,1,110.00,565.00,"Test","Ok",0,0,0,0.35,-113.28,0.73,-0.10,142.46,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",63913,1,110.00,566.00,"Test","Ok",0,0,0,0.36,-115.84,-1.50,-0.18,144.53,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",101357,1,110.00,567.00,"Test","Ok",0,0,0,0.36,-115.03,0.81,-0.13,133.43,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",99857,1,110.00,568.00,"Test","Ok",0,0,0,0.37,-115.57,0.49,-0.18,126.31,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",85098,1,110.00,569.00,"Test","Ok",0,0,0,0.35,-115.06,0.76,-0.19,125.06,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",250029,1,110.00,570.00,"Test","Ok",0,0,0,0.36,-118.64,3.35,-0.10,131.52,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",250839,1,110.00,571.00,"Test","Ok",0,0,0,0.36,-118.23,3.06,-0.11,139.09,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",79277,1,110.00,572.00,"Test","Ok",0,0,0,0.35,-116.61,-0.08,-0.17,126.08,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",192036,1,110.00,573.00,"Test","Ok",0,0,0,0.36,-117.44,3.24,-0.16,129.54,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",242449,1,110.00,574.00,"Test","Ok",0,0,0,0.36,-114.14,1.26,-0.13,134.56,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",22703,1,110.00,575.00,"Test","Ok",0,0,0,0.35,-114.78,-1.96,-0.12,138.98,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",240264,1,110.00,576.00,"Test","Ok",0,0,0,0.36,-118.77,2.34,-0.13,132.73,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1683342,1,110.00,577.00,"Test","Ok",0,0,0,0.36,-117.67,-0.93,-0.12,131.70,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",245071,1,110.00,578.00,"Test","Ok",0,0,0,0.36,-115.36,1.45,-0.12,125.77,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1683384,1,110.00,579.00,"Test","Ok",0,0,0,0.35,-118.34,0.50,-0.11,135.30,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1041548,1,110.00,628.00,"Test","Ok",0,0,0,0.39,-114.84,1.57,-0.10,136.07,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806985,"N/A","N/A"
"FDU_508",1067655,1,110.00,581.00,"Test","Ok",0,0,0,0.39,-114.87,0.73,-0.11,147.64,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1065182,1,110.00,582.00,"Test","Ok",0,0,0,0.37,-113.68,-2.67,-0.10,149.59,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",243061,1,110.00,583.00,"Test","Ok",0,0,0,0.37,-116.67,0.77,-0.13,145.29,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",208508,1,110.00,584.00,"Test","Ok",0,0,0,0.36,-115.23,0.46,-0.12,127.24,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",255034,1,110.00,585.00,"Test","Ok",0,0,0,0.37,-117.06,1.46,-0.09,134.96,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",214619,1,110.00,586.00,"Test","Ok",0,0,0,0.37,-116.25,3.49,-0.11,131.73,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",44293,1,110.00,587.00,"Test","Ok",0,0,0,0.36,-115.07,-0.36,-0.08,132.72,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",219639,1,110.00,588.00,"Test","Ok",0,0,0,0.36,-115.37,0.38,-0.13,131.58,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",224602,1,110.00,589.00,"Test","Ok",0,0,0,0.35,-114.03,1.07,-0.17,135.58,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",252851,1,110.00,590.00,"Test","Ok",0,0,0,0.35,-117.41,2.95,-0.12,133.09,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",225061,1,110.00,591.00,"Test","Ok",0,0,0,0.35,-114.77,0.08,-0.16,130.67,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1771312,1,110.00,592.00,"Test","Ok",0,0,0,0.36,-114.59,2.35,-0.11,127.58,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",44326,1,110.00,593.00,"Test","Ok",0,0,0,0.36,-116.88,1.19,-0.10,142.62,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1039682,1,110.00,594.00,"Test","Ok",0,0,0,0.38,-115.56,2.72,-0.09,153.30,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",1038072,1,110.00,595.00,"Test","Ok",0,0,0,0.38,-113.96,1.60,-0.14,147.26,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",234461,1,110.00,393.00,"Test","Ok",0,0,0,0.36,-116.82,1.88,-0.16,128.66,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",192123,1,110.00,408.00,"Test","Ok",0,0,0,0.36,-117.65,0.05,-0.15,137.21,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",244689,1,110.00,407.00,"Test","Ok",0,0,0,0.36,-115.45,1.99,-0.08,143.29,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",244960,1,110.00,406.00,"Test","Ok",0,0,0,0.36,-116.83,0.88,-0.11,136.15,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",217959,1,110.00,405.00,"Test","Ok",0,0,0,0.37,-116.11,0.29,-0.15,136.67,"2.5.16","08/22/2022 15:53:26 UTC+05:30",1806992,"N/A","N/A"
