Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",188623,1,110.00,557.00,"Test","Ok",0,0,0,0.36,-118.24,0.33,-0.17,127.89,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",175393,1,110.00,538.00,"Test","Ok",0,0,0,0.35,-117.48,-1.59,-0.14,129.08,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",174324,1,110.00,539.00,"Test","Ok",0,0,0,0.36,-114.70,1.56,-0.15,137.60,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",158523,1,110.00,540.00,"Test","Ok",0,0,0,0.36,-114.91,0.52,-0.12,137.58,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1951246,1,110.00,541.00,"Test","Ok",0,0,0,0.35,-116.17,0.29,-0.11,141.37,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1508065,1,110.00,542.00,"Test","Ok",0,0,0,0.35,-118.76,-1.53,-0.10,130.47,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1461225,1,110.00,543.00,"Test","Ok",0,0,0,0.35,-118.30,1.44,-0.10,132.74,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1925653,1,110.00,544.00,"Test","Ok",0,0,0,0.35,-119.51,-0.98,-0.12,133.65,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2049173,1,110.00,545.00,"Test","Ok",0,0,0,0.35,-117.49,1.10,-0.11,132.00,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2053294,1,110.00,546.00,"Test","Ok",0,0,0,0.34,-116.28,1.04,-0.12,133.70,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2052644,1,110.00,547.00,"Test","Ok",0,0,0,0.36,-116.62,1.56,-0.13,121.38,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2053468,1,110.00,548.00,"Test","Ok",0,0,0,0.37,-115.59,2.09,-0.12,132.32,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1798813,1,110.00,553.00,"Test","Ok",0,0,0,0.36,-116.68,-0.78,-0.11,127.64,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1798816,1,110.00,554.00,"Test","Ok",0,0,0,0.36,-116.91,-1.33,-0.12,128.87,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1798799,1,110.00,555.00,"Test","Ok",0,0,0,0.35,-115.96,-0.39,-0.11,136.62,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1798045,1,110.00,556.00,"Test","Ok",0,0,0,0.35,-116.48,-0.31,-0.14,134.77,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",162924,1,110.00,537.00,"Test","Ok",0,0,0,0.35,-118.22,1.03,-0.14,145.38,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",184928,1,110.00,558.00,"Test","Ok",0,0,0,0.36,-115.75,3.53,-0.17,129.39,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",138044,1,110.00,559.00,"Test","Ok",0,0,0,0.36,-115.62,1.22,-0.13,143.30,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",179847,1,110.00,560.00,"Test","Ok",0,0,0,0.36,-115.85,0.03,-0.16,127.00,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1705755,1,110.00,561.00,"Test","Ok",0,0,0,0.36,-116.77,-0.94,-0.12,137.49,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1709418,1,110.00,562.00,"Test","Ok",0,0,0,0.37,-115.28,0.11,-0.12,131.17,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1706113,1,110.00,563.00,"Test","Ok",0,0,0,0.35,-116.61,-0.63,-0.10,131.23,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1709421,1,110.00,564.00,"Test","Ok",0,0,0,0.36,-116.07,0.32,-0.12,134.34,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2049028,1,110.00,565.00,"Test","Ok",0,0,0,0.36,-113.73,0.97,-0.11,128.18,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2051743,1,110.00,566.00,"Test","Ok",0,0,0,0.35,-116.60,0.81,-0.13,123.56,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2050119,1,110.00,567.00,"Test","Ok",0,0,0,0.36,-114.87,4.55,-0.14,136.13,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2049744,1,110.00,568.00,"Test","Ok",0,0,0,0.38,-117.82,3.15,-0.12,140.23,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",142919,1,110.00,569.00,"Test","Ok",0,0,0,0.36,-115.94,0.30,-0.13,138.66,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",134465,1,110.00,570.00,"Test","Ok",0,0,0,0.35,-116.04,1.85,-0.12,134.09,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",153095,1,110.00,571.00,"Test","Ok",0,0,0,0.36,-118.42,1.27,-0.16,132.89,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",154835,1,110.00,572.00,"Test","Ok",0,0,0,0.35,-117.71,1.43,-0.17,119.05,"2.5.16","08/21/2022 14:54:01 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1950757,1,110.00,521.00,"Test","Ok",0,0,0,0.36,-119.15,-1.24,-0.13,129.93,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",261892,1,110.00,506.00,"Test","Ok",0,0,0,0.36,-115.24,1.34,-0.11,124.88,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",32686,1,110.00,507.00,"Test","Ok",0,0,0,0.35,-116.41,0.40,-0.14,127.88,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1069345,1,110.00,508.00,"Test","Ok",0,0,0,0.38,-115.81,-2.60,-0.11,130.36,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2006951,1,110.00,509.00,"Test","Ok",0,0,0,0.37,-116.62,-1.11,-0.12,130.66,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2007460,1,110.00,510.00,"Test","Ok",0,0,0,0.35,-115.19,0.16,-0.12,128.39,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2011363,1,110.00,511.00,"Test","Ok",0,0,0,0.36,-115.27,0.22,-0.11,136.31,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2009935,1,110.00,512.00,"Test","Ok",0,0,0,0.37,-114.38,-1.03,-0.12,127.31,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
"FDU_508",103382,1,110.00,513.00,"Test","Ok",0,0,0,0.36,-116.74,-0.23,-0.16,130.71,"2.5.16","08/21/2022 14:54:01 UTC+05:30",10249,"N/A","N/A"
