Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",105936,1,110.00,549.00,"Test","Ok",0,0,0,0.36,-115.82,1.23,-0.15,141.01,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",139487,1,110.00,534.00,"Test","Ok",0,0,0,0.37,-115.63,0.88,-0.15,128.55,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",141642,1,110.00,535.00,"Test","Ok",0,0,0,0.35,-115.00,2.05,-0.15,123.86,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",140633,1,110.00,536.00,"Test","Ok",0,0,0,0.36,-116.79,1.47,-0.15,133.74,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2002768,1,110.00,537.00,"Test","Ok",0,0,0,0.37,-118.52,4.97,-0.13,136.12,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1712082,1,110.00,538.00,"Test","Ok",0,0,0,0.36,-118.31,0.46,-0.12,140.41,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1706460,1,110.00,539.00,"Test","Ok",0,0,0,0.36,-117.32,-0.67,-0.12,131.28,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2002747,1,110.00,540.00,"Test","Ok",0,0,0,0.35,-115.55,4.87,-0.14,129.65,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1926274,1,110.00,541.00,"Test","Ok",0,0,0,0.35,-116.76,-0.44,-0.10,143.81,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1926271,1,110.00,542.00,"Test","Ok",0,0,0,0.36,-115.86,0.13,-0.12,132.48,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1926280,1,110.00,543.00,"Test","Ok",0,0,0,0.36,-114.65,-0.74,-0.11,126.48,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1926281,1,110.00,544.00,"Test","Ok",0,0,0,0.35,-119.34,-0.31,-0.11,152.60,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",75002,1,110.00,545.00,"Test","Ok",0,0,0,0.36,-115.92,-0.10,-0.19,141.99,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",81907,1,110.00,546.00,"Test","Ok",0,0,0,0.35,-114.14,0.81,-0.20,137.75,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",84198,1,110.00,547.00,"Test","Ok",0,0,0,0.37,-117.45,0.50,-0.18,129.67,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",85715,1,110.00,548.00,"Test","Ok",0,0,0,0.35,-116.19,0.25,-0.18,126.12,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",138599,1,110.00,533.00,"Test","Ok",0,0,0,0.36,-115.52,1.42,-0.16,134.91,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",119298,1,110.00,550.00,"Test","Ok",0,0,0,0.35,-119.09,0.70,-0.16,132.33,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",115944,1,110.00,551.00,"Test","Ok",0,0,0,0.34,-117.67,0.56,-0.15,132.58,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",113729,1,110.00,552.00,"Test","Ok",0,0,0,0.35,-114.71,0.40,-0.15,127.16,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",125425,1,110.00,553.00,"Test","Ok",0,0,0,0.35,-115.29,0.56,-0.14,130.96,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",124004,1,110.00,554.00,"Test","Ok",0,0,0,0.36,-114.74,0.43,-0.14,132.14,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",133108,1,110.00,555.00,"Test","Ok",0,0,0,0.36,-117.84,0.53,-0.14,126.84,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",132722,1,110.00,556.00,"Test","Ok",0,0,0,0.37,-115.25,0.48,-0.12,127.04,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",130889,1,110.00,557.00,"Test","Ok",0,0,0,0.37,-115.50,0.47,-0.16,128.75,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",129223,1,110.00,558.00,"Test","Ok",0,0,0,0.36,-112.73,-0.76,-0.12,127.70,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",127280,1,110.00,559.00,"Test","Ok",0,0,0,0.36,-115.19,0.62,-0.13,128.56,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",103383,1,110.00,560.00,"Test","Ok",0,0,0,0.36,-116.67,0.15,-0.18,133.36,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",1706570,1,110.00,561.00,"Test","Ok",0,0,0,0.38,-117.26,-0.41,-0.12,130.65,"2.5.16","08/21/2022 16:47:02 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1654284,1,110.00,562.00,"Test","Ok",0,0,0,0.38,-118.68,0.39,-0.11,150.28,"2.5.16","08/21/2022 16:47:02 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1361036,1,110.00,563.00,"Test","Ok",0,0,0,0.37,-114.60,0.58,-0.12,127.51,"2.5.16","08/21/2022 16:47:02 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1520785,1,110.00,564.00,"Test","Ok",0,0,0,0.36,-119.51,1.30,-0.16,125.03,"2.5.16","08/21/2022 16:47:02 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",1950024,1,110.00,517.00,"Test","Ok",0,0,0,0.35,-117.41,-2.07,-0.12,142.75,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2010784,1,110.00,502.00,"Test","Ok",0,0,0,0.37,-116.23,1.15,-0.12,137.24,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2011149,1,110.00,503.00,"Test","Ok",0,0,0,0.37,-115.02,-0.51,-0.12,138.44,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2011148,1,110.00,504.00,"Test","Ok",0,0,0,0.37,-115.89,-0.24,-0.12,135.79,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2025814,1,110.00,505.00,"Test","Ok",0,0,0,0.36,-113.55,3.67,-0.13,126.53,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2024712,1,110.00,506.00,"Test","Ok",0,0,0,0.36,-118.46,2.41,-0.12,139.73,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
"FDU_508",2025813,1,110.00,507.00,"Test","Ok",0,0,0,0.35,-113.78,3.10,-0.12,130.86,"2.5.16","08/21/2022 16:47:02 UTC+05:30",10249,"N/A","N/A"
