Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",2013526,1,110.00,567.00,"Test","Ok",0,0,0,0.36,-117.90,2.08,-0.13,140.09,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013527,1,110.00,568.00,"Test","Ok",0,0,0,0.36,-116.87,3.07,-0.11,128.06,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013571,1,110.00,599.00,"Test","Ok",0,0,0,0.36,-116.33,2.86,-0.13,144.44,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",194226,1,110.00,509.00,"Test","Ok",0,0,0,0.35,-117.05,2.34,-0.16,130.54,"2.5.4","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2013608,1,110.00,621.00,"Test","Ok",0,0,0,0.37,-116.81,3.19,-0.11,143.26,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2013610,1,110.00,592.00,"Test","Ok",0,0,0,0.37,-116.56,2.97,-0.12,133.67,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013618,1,110.00,374.00,"Test","Ok",0,0,0,0.35,-116.76,2.89,-0.12,140.92,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2013656,1,110.00,375.00,"Test","Ok",0,0,0,0.37,-117.06,2.52,-0.13,142.41,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2013658,1,110.00,376.00,"Test","Ok",0,0,0,0.35,-115.52,2.53,-0.12,144.22,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2013666,1,110.00,373.00,"Test","Ok",0,0,0,0.36,-118.23,3.02,-0.12,136.75,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2022956,1,110.00,554.00,"Test","Ok",0,0,0,0.36,-114.89,3.34,-0.14,137.39,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2024736,1,110.00,379.00,"Test","Ok",0,0,0,0.38,-116.50,4.27,-0.14,134.89,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2024739,1,110.00,380.00,"Test","Ok",0,0,0,0.37,-116.96,4.30,-0.13,145.49,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",2024740,1,110.00,515.00,"Test","Ok",0,0,0,0.35,-113.71,4.95,-0.13,130.70,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2024809,1,110.00,502.00,"Test","Ok",0,0,0,0.36,-116.57,4.91,-0.13,127.80,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2024811,1,110.00,501.00,"Test","Ok",0,0,0,0.36,-118.20,4.37,-0.13,136.75,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2024848,1,110.00,384.00,"Test","Ok",0,0,0,0.35,-117.81,1.55,-0.14,137.40,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2024849,1,110.00,381.00,"Test","Ok",0,0,0,0.35,-117.63,1.26,-0.13,134.93,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2024850,1,110.00,382.00,"Test","Ok",0,0,0,0.35,-113.24,1.41,-0.14,135.10,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",132563,1,110.00,424.00,"Test","Ok",0,0,0,0.37,-115.30,1.13,-0.12,138.14,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2009185,1,110.00,602.00,"Test","Ok",0,0,0,0.36,-114.61,0.17,-0.10,135.62,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2008602,1,110.00,603.00,"Test","Ok",0,0,0,0.35,-115.76,0.35,-0.13,130.46,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2009186,1,110.00,604.00,"Test","Ok",0,0,0,0.37,-114.39,0.09,-0.13,137.30,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2009698,1,110.00,609.00,"Test","Ok",0,0,0,0.35,-117.53,2.39,-0.12,129.54,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2009465,1,110.00,610.00,"Test","Ok",0,0,0,0.36,-115.07,2.08,-0.09,131.94,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2009699,1,110.00,611.00,"Test","Ok",0,0,0,0.35,-116.33,1.45,-0.10,122.82,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2009697,1,110.00,612.00,"Test","Ok",0,0,0,0.35,-116.94,1.99,-0.14,139.31,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",177255,1,110.00,456.00,"Test","Ok",0,0,0,0.36,-118.52,0.14,-0.16,122.72,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",153205,1,110.00,455.00,"Test","Ok",0,0,0,0.36,-118.59,1.01,-0.15,133.53,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",179083,1,110.00,454.00,"Test","Ok",0,0,0,0.36,-115.82,-0.89,-0.13,123.86,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",154036,1,110.00,453.00,"Test","Ok",0,0,0,0.36,-118.98,1.71,-0.15,134.27,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",1067834,1,110.00,432.00,"Test","Ok",0,0,0,0.37,-115.40,0.49,-0.09,128.51,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",1040198,1,110.00,431.00,"Test","Ok",0,0,0,0.37,-114.75,1.95,-0.15,148.01,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",33665,1,110.00,430.00,"Test","Ok",0,0,0,0.36,-118.11,0.56,-0.11,123.90,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",220585,1,110.00,429.00,"Test","Ok",0,0,0,0.35,-117.84,1.39,-0.10,128.90,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2009184,1,110.00,601.00,"Test","Ok",0,0,0,0.37,-117.77,0.98,-0.12,130.01,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",176625,1,110.00,423.00,"Test","Ok",0,0,0,0.36,-117.16,-0.27,-0.15,129.70,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",147376,1,110.00,422.00,"Test","Ok",0,0,0,0.35,-115.76,1.42,-0.13,139.01,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",150125,1,110.00,421.00,"Test","Ok",0,0,0,0.36,-117.99,0.48,-0.16,147.66,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",142147,1,110.00,400.00,"Test","Ok",0,0,0,0.36,-116.76,1.33,-0.13,143.28,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",140347,1,110.00,399.00,"Test","Ok",0,0,0,0.36,-116.46,1.39,-0.17,130.52,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",143250,1,110.00,398.00,"Test","Ok",0,0,0,0.36,-114.89,1.22,-0.17,128.77,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",142207,1,110.00,397.00,"Test","Ok",0,0,0,0.35,-115.19,1.25,-0.16,135.86,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",174736,1,110.00,396.00,"Test","Ok",0,0,0,0.36,-116.35,1.83,-0.15,131.24,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",179634,1,110.00,395.00,"Test","Ok",0,0,0,0.36,-117.88,-1.36,-0.15,131.10,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",161802,1,110.00,394.00,"Test","Ok",0,0,0,0.35,-116.54,1.12,-0.17,134.71,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",181922,1,110.00,393.00,"Test","Ok",0,0,0,0.36,-117.54,-1.99,-0.16,131.97,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",123012,1,110.00,392.00,"Test","Ok",0,0,0,0.35,-116.58,0.64,-0.16,134.48,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",124228,1,110.00,391.00,"Test","Ok",0,0,0,0.36,-117.38,0.89,-0.13,139.38,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",129627,1,110.00,390.00,"Test","Ok",0,0,0,0.36,-115.86,-0.24,-0.10,139.53,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",129943,1,110.00,389.00,"Test","Ok",0,0,0,0.37,-117.56,-0.54,-0.13,140.61,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2010330,1,110.00,472.00,"Test","Ok",0,0,0,0.36,-117.19,0.44,-0.13,127.55,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",127606,1,110.00,510.00,"Test","Ok",0,0,0,0.37,-116.64,0.87,-0.13,133.31,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",192497,1,110.00,511.00,"Test","Ok",0,0,0,0.35,-116.83,0.99,-0.14,130.66,"2.5.4","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",116454,1,110.00,512.00,"Test","Ok",0,0,0,0.37,-114.57,1.48,-0.18,128.75,"2.5.4","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2013258,1,110.00,496.00,"Test","Ok",0,0,0,0.36,-115.48,3.27,-0.12,139.26,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2012535,1,110.00,495.00,"Test","Ok",0,0,0,0.36,-116.05,2.18,-0.13,128.34,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2012724,1,110.00,494.00,"Test","Ok",0,0,0,0.36,-116.43,2.60,-0.10,135.51,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2012532,1,110.00,493.00,"Test","Ok",0,0,0,0.36,-115.23,1.69,-0.12,131.20,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",171753,1,110.00,480.00,"Test","Ok",0,0,0,0.35,-114.18,1.43,-0.16,125.11,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",179747,1,110.00,479.00,"Test","Ok",0,0,0,0.36,-118.33,-0.20,-0.15,125.38,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",170175,1,110.00,478.00,"Test","Ok",0,0,0,0.35,-115.66,0.67,-0.15,127.84,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",173909,1,110.00,477.00,"Test","Ok",0,0,0,0.36,-113.97,-2.21,-0.14,129.20,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2049981,1,110.00,476.00,"Test","Ok",0,0,0,0.37,-113.63,1.92,-0.13,140.75,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2049971,1,110.00,475.00,"Test","Ok",0,0,0,0.37,-115.86,2.54,-0.12,132.54,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2049982,1,110.00,474.00,"Test","Ok",0,0,0,0.36,-113.97,1.56,-0.12,151.49,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2049980,1,110.00,473.00,"Test","Ok",0,0,0,0.36,-115.26,1.52,-0.12,139.25,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2013298,1,110.00,531.00,"Test","Ok",0,0,0,0.36,-116.15,3.41,-0.13,131.99,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2010377,1,110.00,471.00,"Test","Ok",0,0,0,0.36,-114.84,-0.13,-0.13,128.44,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2010328,1,110.00,470.00,"Test","Ok",0,0,0,0.36,-116.63,0.24,-0.13,132.36,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",2010378,1,110.00,469.00,"Test","Ok",0,0,0,0.36,-117.19,0.04,-0.13,134.46,"2.5.16","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",126181,1,110.00,573.00,"Test","Ok",0,0,0,0.36,-115.83,1.00,-0.13,133.94,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",127364,1,110.00,574.00,"Test","Ok",0,0,0,0.37,-117.39,1.10,-0.13,138.25,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",126294,1,110.00,575.00,"Test","Ok",0,0,0,0.36,-113.81,2.50,-0.13,132.60,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",131943,1,110.00,576.00,"Test","Ok",0,0,0,0.35,-116.10,0.03,-0.14,132.68,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",99266,1,110.00,577.00,"Test","Ok",0,0,0,0.36,-115.71,1.13,-0.15,122.01,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",115474,1,110.00,578.00,"Test","Ok",0,0,0,0.36,-117.32,0.87,-0.16,139.07,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",99268,1,110.00,579.00,"Test","Ok",0,0,0,0.36,-116.33,0.95,-0.16,121.73,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",110887,1,110.00,580.00,"Test","Ok",0,0,0,0.35,-115.75,1.44,-0.17,130.32,"2.5.16","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",272475,1,110.00,581.00,"Test","Ok",0,0,0,0.35,-114.16,0.13,-0.14,140.72,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",130094,1,110.00,582.00,"Test","Ok",0,0,0,0.36,-117.28,0.76,-0.10,130.64,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",142479,1,110.00,583.00,"Test","Ok",0,0,0,0.35,-113.88,0.30,-0.15,131.23,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",144907,1,110.00,584.00,"Test","Ok",0,0,0,0.35,-115.86,0.39,-0.14,122.47,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",219750,1,110.00,488.00,"Test","Ok",0,0,0,0.35,-115.80,0.78,-0.13,129.90,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",179791,1,110.00,408.00,"Test","Ok",0,0,0,0.35,-118.83,0.57,-0.15,123.44,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",180361,1,110.00,407.00,"Test","Ok",0,0,0,0.37,-116.22,-2.09,-0.15,143.10,"2.5.10","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",184204,1,110.00,499.00,"Test","Ok",0,0,0,0.37,-117.02,3.97,-0.17,126.33,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",187098,1,110.00,585.00,"Test","Ok",0,0,0,0.35,-115.57,4.26,-0.15,129.44,"2.5.1","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",188527,1,110.00,498.00,"Test","Ok",0,0,0,0.36,-118.95,0.53,-0.18,127.56,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",190512,1,110.00,497.00,"Test","Ok",0,0,0,0.36,-114.34,1.82,-0.21,132.65,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",191477,1,110.00,500.00,"Test","Ok",0,0,0,0.36,-114.47,0.68,-0.18,134.44,"2.5.10","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",191616,1,110.00,458.00,"Test","Ok",0,0,0,0.36,-118.54,2.62,-0.15,123.26,"2.5.1","08/20/2022 16:24:32 UTC+05:30",10079,"N/A","N/A"
"FDU_508",197965,1,110.00,587.00,"Test","Ok",0,0,0,0.36,-118.46,2.63,-0.17,127.76,"2.5.1","08/20/2022 16:24:32 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",210361,1,110.00,425.00,"Test","Ok",0,0,0,0.36,-116.52,1.35,-0.13,130.32,"2.4.1","08/20/2022 16:24:32 UTC+05:30",1806992,"N/A","N/A"
