Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",68708,1,110.00,549.00,"Test","Ok",0,0,0,0.35,-119.34,0.46,-0.17,125.47,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",270133,1,110.00,534.00,"Test","Ok",0,0,0,0.35,-115.78,-0.81,-0.14,142.68,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",123797,1,110.00,535.00,"Test","Ok",0,0,0,0.36,-116.79,0.93,-0.11,123.46,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",109459,1,110.00,536.00,"Test","Ok",0,0,0,0.36,-114.52,1.67,-0.14,130.86,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",170024,1,110.00,537.00,"Test","Ok",0,0,0,0.36,-116.03,0.73,-0.16,124.49,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",180860,1,110.00,538.00,"Test","Ok",0,0,0,0.35,-113.45,-0.72,-0.14,135.13,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",179832,1,110.00,539.00,"Test","Ok",0,0,0,0.36,-118.13,-0.57,-0.13,136.18,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",131853,1,110.00,540.00,"Test","Ok",0,0,0,0.37,-115.17,1.00,-0.11,127.64,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1042498,1,110.00,541.00,"Test","Ok",0,0,0,0.38,-115.87,1.55,-0.13,127.69,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1042486,1,110.00,542.00,"Test","Ok",0,0,0,0.37,-113.65,3.39,-0.11,141.32,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1042700,1,110.00,543.00,"Test","Ok",0,0,0,0.39,-114.55,2.25,-0.14,141.76,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",939887,1,110.00,544.00,"Test","Ok",0,0,0,0.37,-113.83,4.23,-0.12,130.58,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",71752,1,110.00,545.00,"Test","Ok",0,0,0,0.35,-115.36,-2.37,-0.19,128.37,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",86443,1,110.00,546.00,"Test","Ok",0,0,0,0.34,-117.11,0.93,-0.18,134.97,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",79371,1,110.00,547.00,"Test","Ok",0,0,0,0.36,-117.78,-0.41,-0.20,139.54,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",244332,1,110.00,548.00,"Test","Ok",0,0,0,0.36,-117.35,2.19,-0.11,146.49,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",135035,1,110.00,533.00,"Test","Ok",0,0,0,0.36,-115.67,1.01,-0.12,127.57,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",93998,1,110.00,550.00,"Test","Ok",0,0,0,0.36,-117.17,1.28,-0.16,137.12,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",69919,1,110.00,551.00,"Test","Ok",0,0,0,0.35,-116.72,-0.32,-0.19,125.97,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",28990,1,110.00,552.00,"Test","Ok",0,0,0,0.35,-118.11,1.54,-0.15,146.01,"2.5.16","08/22/2022 13:01:36 UTC+05:30",1953577,"N/A","N/A"
