Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",236173,1,110.00,553.00,"Test","Ok",0,0,0,0.35,-114.63,1.77,-0.18,131.53,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",245960,1,110.00,534.00,"Test","Ok",0,0,0,0.34,-117.33,2.30,-0.17,137.57,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",245435,1,110.00,535.00,"Test","Ok",0,0,0,0.36,-118.19,0.05,-0.15,129.10,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",243500,1,110.00,536.00,"Test","Ok",0,0,0,0.36,-115.07,2.00,-0.15,124.16,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",95601,1,110.00,540.00,"Test","Ok",0,0,0,0.35,-115.68,0.72,-0.14,132.13,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",74353,1,110.00,539.00,"Test","Ok",0,0,0,0.35,-117.76,-2.26,-0.21,138.59,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",78562,1,110.00,538.00,"Test","Ok",0,0,0,0.35,-118.87,-0.85,-0.19,132.75,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",99432,1,110.00,537.00,"Test","Ok",0,0,0,0.35,-116.87,0.61,-0.14,128.17,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",41823,1,110.00,545.00,"Test","Ok",0,0,0,0.36,-119.74,0.20,-0.07,131.42,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",220039,1,110.00,546.00,"Test","Ok",0,0,0,0.35,-115.93,0.70,-0.15,134.99,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1066875,1,110.00,547.00,"Test","Ok",0,0,0,0.38,-114.30,1.15,-0.08,141.63,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",224076,1,110.00,548.00,"Test","Ok",0,0,0,0.36,-115.03,0.45,-0.13,141.69,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1049240,1,110.00,549.00,"Test","Ok",0,0,0,0.38,-115.17,4.56,-0.13,131.70,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1043064,1,110.00,550.00,"Test","Ok",0,0,0,0.37,-114.78,2.67,-0.14,129.43,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",214863,1,110.00,551.00,"Test","Ok",0,0,0,0.35,-116.38,3.13,-0.11,126.14,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",1040102,1,110.00,552.00,"Test","Ok",0,0,0,0.38,-114.39,0.30,-0.12,132.14,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",243356,1,110.00,533.00,"Test","Ok",0,0,0,0.37,-118.41,1.96,-0.11,129.77,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",270616,1,110.00,554.00,"Test","Ok",0,0,0,0.36,-114.45,-0.26,-0.14,135.59,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",260569,1,110.00,555.00,"Test","Ok",0,0,0,0.36,-119.49,1.00,-0.14,122.53,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",269620,1,110.00,556.00,"Test","Ok",0,0,0,0.36,-116.27,-1.43,-0.10,142.83,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",251138,1,110.00,557.00,"Test","Ok",0,0,0,0.36,-118.23,2.83,-0.13,140.60,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",32069,1,110.00,558.00,"Test","Ok",0,0,0,0.35,-117.36,-0.46,-0.17,137.55,"2.5.16","08/22/2022 16:21:53 UTC+05:30",1953577,"N/A","N/A"
