Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",244317,1,110.00,481.00,"Test","Ok",0,0,0,0.35,-117.67,1.71,-0.13,123.47,"2.5.13","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",247301,1,110.00,482.00,"Test","Ok",0,0,0,0.36,-116.63,1.95,-0.13,132.76,"2.5.13","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",243887,1,110.00,483.00,"Test","Ok",0,0,0,0.37,-115.59,2.03,-0.10,127.38,"2.5.13","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",138620,1,110.00,484.00,"Test","Ok",0,0,0,0.36,-115.48,0.95,-0.13,128.94,"2.5.13","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",189685,1,110.00,485.00,"Test","Ok",0,0,0,0.35,-113.59,1.53,-0.14,128.42,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",190161,1,110.00,486.00,"Test","Ok",0,0,0,0.36,-117.72,-0.70,-0.17,145.13,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",117413,1,110.00,487.00,"Test","Ok",0,0,0,0.35,-112.80,-0.71,-0.14,126.32,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",115963,1,110.00,488.00,"Test","Ok",0,0,0,0.34,-116.43,0.01,-0.16,125.54,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",135181,1,110.00,489.00,"Test","Ok",0,0,0,0.37,-117.71,0.39,-0.14,124.76,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",134602,1,110.00,490.00,"Test","Ok",0,0,0,0.37,-114.61,0.07,-0.15,126.88,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",135183,1,110.00,491.00,"Test","Ok",0,0,0,0.37,-115.05,1.85,-0.14,135.67,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",160319,1,110.00,492.00,"Test","Ok",0,0,0,0.35,-118.67,-0.79,-0.12,136.48,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",90064,1,110.00,493.00,"Test","Ok",0,0,0,0.35,-118.12,1.39,-0.17,130.21,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",74074,1,110.00,494.00,"Test","Ok",0,0,0,0.37,-115.69,-1.45,-0.20,133.73,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",94954,1,110.00,495.00,"Test","Ok",0,0,0,0.35,-117.15,1.35,-0.14,123.84,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",75705,1,110.00,496.00,"Test","Ok",0,0,0,0.34,-114.69,0.04,-0.13,136.21,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",179810,1,110.00,497.00,"Test","Ok",0,0,0,0.35,-114.87,-0.20,-0.11,123.99,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",170174,1,110.00,498.00,"Test","Ok",0,0,0,0.36,-113.84,-0.05,-0.14,135.08,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",169947,1,110.00,499.00,"Test","Ok",0,0,0,0.36,-115.77,1.26,-0.15,126.65,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",182028,1,110.00,500.00,"Test","Ok",0,0,0,0.36,-115.03,-0.66,-0.09,125.77,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",1387798,1,110.00,501.00,"Test","Ok",0,0,0,0.37,-115.97,2.07,-0.11,127.95,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",1710735,1,110.00,502.00,"Test","Ok",0,0,0,0.36,-119.10,-0.43,-0.12,129.63,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",1706717,1,110.00,503.00,"Test","Ok",0,0,0,0.34,-115.47,0.75,-0.11,154.85,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",1706780,1,110.00,504.00,"Test","Ok",0,0,0,0.36,-116.79,-0.96,-0.12,140.61,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",144776,1,110.00,505.00,"Test","Ok",0,0,0,0.34,-114.90,1.01,-0.17,124.93,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",135711,1,110.00,506.00,"Test","Ok",0,0,0,0.35,-116.40,1.02,-0.16,126.05,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",137456,1,110.00,507.00,"Test","Ok",0,0,0,0.36,-114.39,1.01,-0.14,133.22,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",130645,1,110.00,508.00,"Test","Ok",0,0,0,0.36,-116.90,0.27,-0.11,125.51,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",270428,1,110.00,509.00,"Test","Ok",0,0,0,0.34,-114.45,-0.33,-0.12,129.31,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",263292,1,110.00,510.00,"Test","Ok",0,0,0,0.36,-118.72,1.92,-0.11,136.12,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
"FDU_508",269710,1,110.00,511.00,"Test","Ok",0,0,0,0.35,-118.03,-0.10,-0.14,133.72,"2.5.16","08/23/2022 16:02:36 UTC+05:30",1953589,"N/A","N/A"
