Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",2025493,1,110.00,388.00,"Test","Ok",0,0,0,0.37,-114.90,2.05,-0.15,138.12,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2024775,1,110.00,494.00,"Test","Ok",0,0,0,0.36,-115.42,4.39,-0.14,133.24,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2024786,1,110.00,563.00,"Test","Ok",0,0,0,0.36,-117.80,3.68,-0.13,145.64,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2024893,1,110.00,462.00,"Test","Ok",0,0,0,0.36,-115.75,1.70,-0.14,132.30,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2024897,1,110.00,493.00,"Test","Ok",0,0,0,0.36,-117.97,2.84,-0.13,124.96,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2024898,1,110.00,496.00,"Test","Ok",0,0,0,0.36,-116.71,2.28,-0.12,136.77,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025008,1,110.00,569.00,"Test","Ok",0,0,0,0.36,-114.25,3.13,-0.13,129.33,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025009,1,110.00,571.00,"Test","Ok",0,0,0,0.36,-115.86,3.19,-0.12,133.82,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025011,1,110.00,572.00,"Test","Ok",0,0,0,0.37,-114.82,3.88,-0.14,143.98,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025012,1,110.00,540.00,"Test","Ok",0,0,0,0.36,-114.47,4.31,-0.14,132.89,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025224,1,110.00,426.00,"Test","Ok",0,0,0,0.36,-114.53,3.80,-0.14,129.41,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025225,1,110.00,425.00,"Test","Ok",0,0,0,0.36,-114.61,3.62,-0.14,140.19,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025227,1,110.00,428.00,"Test","Ok",0,0,0,0.37,-116.95,3.69,-0.13,143.77,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025242,1,110.00,427.00,"Test","Ok",0,0,0,0.38,-117.05,3.92,-0.14,133.73,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025329,1,110.00,498.00,"Test","Ok",0,0,0,0.35,-117.75,4.60,-0.14,134.85,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025330,1,110.00,499.00,"Test","Ok",0,0,0,0.36,-117.35,5.43,-0.13,135.24,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2024772,1,110.00,495.00,"Test","Ok",0,0,0,0.35,-114.78,4.64,-0.13,140.66,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025495,1,110.00,385.00,"Test","Ok",0,0,0,0.37,-114.45,2.69,-0.14,142.73,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025516,1,110.00,386.00,"Test","Ok",0,0,0,0.36,-117.29,4.71,-0.13,125.95,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025519,1,110.00,387.00,"Test","Ok",0,0,0,0.36,-116.27,4.35,-0.12,135.74,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025729,1,110.00,597.00,"Test","Ok",0,0,0,0.36,-117.87,1.83,-0.14,126.88,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025756,1,110.00,464.00,"Test","Ok",0,0,0,0.37,-117.26,1.80,-0.13,133.39,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025757,1,110.00,463.00,"Test","Ok",0,0,0,0.36,-114.40,2.11,-0.12,132.01,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025758,1,110.00,461.00,"Test","Ok",0,0,0,0.36,-114.21,1.44,-0.12,126.57,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025760,1,110.00,410.00,"Test","Ok",0,0,0,0.37,-116.48,3.88,-0.14,134.39,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025761,1,110.00,409.00,"Test","Ok",0,0,0,0.36,-114.35,4.07,-0.13,146.87,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025763,1,110.00,411.00,"Test","Ok",0,0,0,0.37,-116.07,3.97,-0.14,142.31,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025772,1,110.00,460.00,"Test","Ok",0,0,0,0.37,-117.74,3.64,-0.13,126.49,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025774,1,110.00,412.00,"Test","Ok",0,0,0,0.36,-115.33,3.43,-0.13,132.56,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025775,1,110.00,459.00,"Test","Ok",0,0,0,0.35,-115.76,4.15,-0.12,130.84,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025809,1,110.00,600.00,"Test","Ok",0,0,0,0.35,-117.00,1.67,-0.13,129.87,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025810,1,110.00,599.00,"Test","Ok",0,0,0,0.37,-113.63,1.57,-0.14,134.37,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013954,1,110.00,485.00,"Test","Ok",0,0,0,0.36,-116.19,2.66,-0.10,136.46,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013318,1,110.00,384.00,"Test","Ok",0,0,0,0.37,-114.04,3.95,-0.12,126.54,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2013338,1,110.00,483.00,"Test","Ok",0,0,0,0.36,-114.08,3.40,-0.13,131.48,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013416,1,110.00,381.00,"Test","Ok",0,0,0,0.36,-117.76,3.48,-0.13,128.36,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2013530,1,110.00,552.00,"Test","Ok",0,0,0,0.35,-115.09,2.97,-0.12,132.61,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013531,1,110.00,530.00,"Test","Ok",0,0,0,0.36,-115.39,2.84,-0.12,125.41,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013574,1,110.00,532.00,"Test","Ok",0,0,0,0.37,-117.30,3.31,-0.12,143.53,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013598,1,110.00,529.00,"Test","Ok",0,0,0,0.36,-116.50,2.76,-0.10,134.32,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013601,1,110.00,551.00,"Test","Ok",0,0,0,0.37,-117.90,2.53,-0.11,123.77,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013613,1,110.00,525.00,"Test","Ok",0,0,0,0.37,-117.26,2.72,-0.12,142.24,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013617,1,110.00,489.00,"Test","Ok",0,0,0,0.36,-116.12,3.49,-0.10,125.78,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013619,1,110.00,480.00,"Test","Ok",0,0,0,0.37,-114.26,2.58,-0.13,133.34,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013827,1,110.00,416.00,"Test","Ok",0,0,0,0.36,-113.56,0.76,-0.13,128.94,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2013943,1,110.00,488.00,"Test","Ok",0,0,0,0.37,-115.15,2.91,-0.12,136.99,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013949,1,110.00,547.00,"Test","Ok",0,0,0,0.35,-115.45,2.72,-0.12,132.98,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013950,1,110.00,604.00,"Test","Ok",0,0,0,0.37,-115.88,2.57,-0.11,133.63,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025811,1,110.00,598.00,"Test","Ok",0,0,0,0.36,-115.04,1.93,-0.13,141.32,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2014008,1,110.00,414.00,"Test","Ok",0,0,0,0.37,-118.06,3.38,-0.14,129.50,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2014038,1,110.00,413.00,"Test","Ok",0,0,0,0.36,-114.96,2.93,-0.13,133.00,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2014039,1,110.00,601.00,"Test","Ok",0,0,0,0.35,-117.37,3.10,-0.14,141.31,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2014044,1,110.00,423.00,"Test","Ok",0,0,0,0.37,-114.34,2.61,-0.13,135.30,"2.5.16","08/20/2022 10:44:06 UTC+05:30",1806992,"N/A","N/A"
