Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",2022370,1,110.00,607.00,"Test","Ok",0,0,0,0.36,-117.26,3.83,-0.14,126.24,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2022371,1,110.00,605.00,"Test","Ok",0,0,0,0.36,-117.33,4.19,-0.13,134.24,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2022964,1,110.00,585.00,"Test","Ok",0,0,0,0.35,-116.83,4.86,-0.13,138.51,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2022965,1,110.00,587.00,"Test","Ok",0,0,0,0.37,-117.02,5.07,-0.13,135.62,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013577,1,110.00,624.00,"Test","Ok",0,0,0,0.37,-117.50,2.47,-0.12,127.47,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2023997,1,110.00,586.00,"Test","Ok",0,0,0,0.38,-117.28,3.36,-0.14,131.98,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2023999,1,110.00,588.00,"Test","Ok",0,0,0,0.36,-116.24,3.93,-0.13,124.64,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2024808,1,110.00,437.00,"Test","Ok",0,0,0,0.37,-116.91,4.43,-0.12,149.92,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2024828,1,110.00,409.00,"Test","Ok",0,0,0,0.35,-116.94,4.86,-0.13,144.67,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2024831,1,110.00,411.00,"Test","Ok",0,0,0,0.36,-116.40,4.51,-0.13,134.39,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2024876,1,110.00,563.00,"Test","Ok",0,0,0,0.36,-117.26,1.39,-0.14,139.20,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2024877,1,110.00,562.00,"Test","Ok",0,0,0,0.36,-115.16,1.58,-0.13,146.52,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2024878,1,110.00,561.00,"Test","Ok",0,0,0,0.37,-114.46,1.44,-0.13,140.35,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2024879,1,110.00,564.00,"Test","Ok",0,0,0,0.35,-117.39,1.55,-0.15,142.45,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2024905,1,110.00,439.00,"Test","Ok",0,0,0,0.37,-117.39,4.31,-0.13,129.75,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2024906,1,110.00,440.00,"Test","Ok",0,0,0,0.36,-118.24,4.78,-0.13,148.20,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2024907,1,110.00,438.00,"Test","Ok",0,0,0,0.36,-115.12,4.71,-0.14,142.45,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025084,1,110.00,410.00,"Test","Ok",0,0,0,0.36,-116.90,4.49,-0.13,135.15,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025087,1,110.00,412.00,"Test","Ok",0,0,0,0.36,-117.82,4.71,-0.14,139.83,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2025089,1,110.00,401.00,"Test","Ok",0,0,0,0.37,-114.57,2.75,-0.13,129.78,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2013003,1,110.00,511.00,"Test","Ok",0,0,0,0.36,-115.51,0.70,-0.12,146.86,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2012187,1,110.00,601.00,"Test","Ok",0,0,0,0.36,-117.04,2.83,-0.13,130.82,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2012205,1,110.00,465.00,"Test","Ok",0,0,0,0.36,-114.75,2.62,-0.13,132.65,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2012207,1,110.00,466.00,"Test","Ok",0,0,0,0.35,-117.30,2.59,-0.10,131.26,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2012266,1,110.00,595.00,"Test","Ok",0,0,0,0.36,-116.90,0.88,-0.11,129.10,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2012272,1,110.00,596.00,"Test","Ok",0,0,0,0.37,-116.57,1.78,-0.11,135.22,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2012377,1,110.00,555.00,"Test","Ok",0,0,0,0.36,-115.20,2.63,-0.11,131.66,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2012378,1,110.00,556.00,"Test","Ok",0,0,0,0.37,-114.65,3.13,-0.12,138.94,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2012381,1,110.00,553.00,"Test","Ok",0,0,0,0.35,-118.55,2.56,-0.12,131.61,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2012383,1,110.00,554.00,"Test","Ok",0,0,0,0.37,-119.01,2.72,-0.13,134.84,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2012563,1,110.00,622.00,"Test","Ok",0,0,0,0.36,-115.38,1.57,-0.13,135.17,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2012573,1,110.00,610.00,"Test","Ok",0,0,0,0.36,-118.43,1.71,-0.11,133.84,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2012578,1,110.00,611.00,"Test","Ok",0,0,0,0.36,-116.27,2.82,-0.12,131.78,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2012579,1,110.00,623.00,"Test","Ok",0,0,0,0.36,-117.41,2.36,-0.13,128.62,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2012764,1,110.00,602.00,"Test","Ok",0,0,0,0.37,-116.96,1.76,-0.12,138.30,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2012880,1,110.00,448.00,"Test","Ok",0,0,0,0.36,-115.48,2.73,-0.13,133.14,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025090,1,110.00,403.00,"Test","Ok",0,0,0,0.37,-116.03,2.19,-0.13,138.82,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2013091,1,110.00,626.00,"Test","Ok",0,0,0,0.37,-116.29,0.63,-0.11,133.53,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2013328,1,110.00,591.00,"Test","Ok",0,0,0,0.36,-115.22,4.29,-0.12,130.31,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013353,1,110.00,609.00,"Test","Ok",0,0,0,0.34,-116.43,4.92,-0.13,137.78,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013355,1,110.00,581.00,"Test","Ok",0,0,0,0.37,-116.02,3.92,-0.12,126.14,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013368,1,110.00,464.00,"Test","Ok",0,0,0,0.35,-113.49,4.15,-0.11,139.63,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013372,1,110.00,461.00,"Test","Ok",0,0,0,0.37,-116.19,5.02,-0.12,128.52,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013375,1,110.00,463.00,"Test","Ok",0,0,0,0.35,-115.26,4.29,-0.13,132.01,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013398,1,110.00,462.00,"Test","Ok",0,0,0,0.37,-115.72,2.89,-0.13,134.71,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013434,1,110.00,620.00,"Test","Ok",0,0,0,0.35,-114.91,3.77,-0.14,137.63,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013435,1,110.00,618.00,"Test","Ok",0,0,0,0.36,-116.11,3.10,-0.14,126.61,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013449,1,110.00,617.00,"Test","Ok",0,0,0,0.36,-115.40,3.74,-0.12,126.72,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013450,1,110.00,619.00,"Test","Ok",0,0,0,0.36,-117.15,2.64,-0.12,140.36,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013528,1,110.00,612.00,"Test","Ok",0,0,0,0.37,-117.02,2.72,-0.13,138.47,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2013564,1,110.00,625.00,"Test","Ok",0,0,0,0.36,-115.19,2.76,-0.12,128.80,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2013573,1,110.00,621.00,"Test","Ok",0,0,0,0.37,-115.39,2.76,-0.11,126.24,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",170567,1,110.00,388.00,"Test","Ok",0,0,0,0.36,-115.58,2.20,-0.15,133.64,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2012873,1,110.00,399.00,"Test","Ok",0,0,0,0.36,-116.89,2.85,-0.12,128.14,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2013046,1,110.00,398.00,"Test","Ok",0,0,0,0.36,-117.97,0.15,-0.12,145.60,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",2012874,1,110.00,397.00,"Test","Ok",0,0,0,0.35,-117.03,2.64,-0.12,130.94,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",135028,1,110.00,501.00,"Test","Ok",0,0,0,0.36,-115.57,1.29,-0.12,136.60,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",130199,1,110.00,502.00,"Test","Ok",0,0,0,0.36,-114.31,0.42,-0.12,144.50,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",124683,1,110.00,503.00,"Test","Ok",0,0,0,0.36,-114.45,0.55,-0.15,127.38,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",146801,1,110.00,504.00,"Test","Ok",0,0,0,0.36,-114.53,0.50,-0.14,130.82,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",168795,1,110.00,513.00,"Test","Ok",0,0,0,0.35,-118.71,1.01,-0.15,130.81,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",164117,1,110.00,514.00,"Test","Ok",0,0,0,0.36,-119.94,1.66,-0.14,130.24,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",173636,1,110.00,515.00,"Test","Ok",0,0,0,0.36,-118.90,0.29,-0.12,158.70,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",182069,1,110.00,516.00,"Test","Ok",0,0,0,0.37,-115.87,-0.70,-0.16,128.94,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",130850,1,110.00,549.00,"Test","Ok",0,0,0,0.37,-112.86,-0.14,-0.11,123.05,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",131382,1,110.00,550.00,"Test","Ok",0,0,0,0.36,-116.17,1.20,-0.15,135.77,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",130806,1,110.00,551.00,"Test","Ok",0,0,0,0.34,-116.96,-0.25,-0.10,152.29,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",128745,1,110.00,552.00,"Test","Ok",0,0,0,0.36,-116.96,0.81,-0.14,128.65,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2013116,1,110.00,400.00,"Test","Ok",0,0,0,0.36,-117.23,0.16,-0.12,132.37,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",169972,1,110.00,387.00,"Test","Ok",0,0,0,0.35,-115.15,0.29,-0.15,126.61,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",176000,1,110.00,386.00,"Test","Ok",0,0,0,0.37,-119.70,-0.25,-0.14,135.75,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",176260,1,110.00,385.00,"Test","Ok",0,0,0,0.37,-117.98,2.05,-0.14,150.70,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",174888,1,110.00,380.00,"Test","Ok",0,0,0,0.36,-118.01,-0.75,-0.13,129.67,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",181567,1,110.00,379.00,"Test","Ok",0,0,0,0.36,-118.16,-0.17,-0.15,125.37,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",181566,1,110.00,378.00,"Test","Ok",0,0,0,0.36,-119.28,-0.14,-0.13,125.55,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",171144,1,110.00,377.00,"Test","Ok",0,0,0,0.36,-116.58,1.86,-0.13,124.35,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953576,"N/A","N/A"
"FDU_508",181912,1,110.00,565.00,"Test","Ok",0,0,0,0.37,-117.16,-1.49,-0.15,134.55,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",180042,1,110.00,566.00,"Test","Ok",0,0,0,0.36,-116.36,-0.38,-0.15,132.75,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",180794,1,110.00,567.00,"Test","Ok",0,0,0,0.36,-116.94,-0.74,-0.13,125.94,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",180043,1,110.00,568.00,"Test","Ok",0,0,0,0.35,-118.05,-1.70,-0.17,132.55,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2021816,1,110.00,577.00,"Test","Ok",0,0,0,0.36,-114.15,3.56,-0.14,129.09,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2021819,1,110.00,578.00,"Test","Ok",0,0,0,0.36,-117.31,3.53,-0.13,137.50,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2006204,1,110.00,579.00,"Test","Ok",0,0,0,0.36,-114.78,3.66,-0.13,124.62,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2004362,1,110.00,580.00,"Test","Ok",0,0,0,0.37,-116.25,3.64,-0.13,128.31,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",270889,1,110.00,496.00,"Test","Ok",0,0,0,0.35,-115.28,2.01,-0.14,133.91,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025153,1,110.00,575.00,"Test","Ok",0,0,0,0.35,-116.03,3.81,-0.13,138.43,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025154,1,110.00,576.00,"Test","Ok",0,0,0,0.37,-115.03,4.40,-0.14,141.61,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025155,1,110.00,573.00,"Test","Ok",0,0,0,0.36,-116.14,3.59,-0.14,129.10,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025157,1,110.00,521.00,"Test","Ok",0,0,0,0.36,-115.29,3.86,-0.13,126.41,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025159,1,110.00,522.00,"Test","Ok",0,0,0,0.35,-117.50,3.75,-0.14,128.86,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025179,1,110.00,574.00,"Test","Ok",0,0,0,0.35,-114.30,3.96,-0.14,144.61,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025544,1,110.00,606.00,"Test","Ok",0,0,0,0.36,-114.87,4.09,-0.13,139.90,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",2025709,1,110.00,523.00,"Test","Ok",0,0,0,0.36,-116.56,3.13,-0.12,127.07,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025711,1,110.00,524.00,"Test","Ok",0,0,0,0.35,-113.97,4.28,-0.13,140.74,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2025748,1,110.00,457.00,"Test","Ok",0,0,0,0.37,-115.01,4.05,-0.13,125.53,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2048853,1,110.00,449.00,"Test","Ok",0,0,0,0.36,-116.01,0.93,-0.12,132.83,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2052449,1,110.00,512.00,"Test","Ok",0,0,0,0.36,-116.53,2.92,-0.16,122.67,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2052684,1,110.00,510.00,"Test","Ok",0,0,0,0.37,-113.01,2.55,-0.13,126.96,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",2053651,1,110.00,627.00,"Test","Ok",0,0,0,0.36,-114.36,2.65,-0.13,136.25,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2053653,1,110.00,628.00,"Test","Ok",0,0,0,0.35,-117.89,2.85,-0.14,132.33,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1953577,"N/A","N/A"
"FDU_508",2012184,1,110.00,453.00,"Test","Ok",0,0,0,0.38,-118.09,2.48,-0.10,127.35,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",226990,1,110.00,495.00,"Test","Ok",0,0,0,0.36,-117.12,-0.36,-0.17,133.95,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",226298,1,110.00,494.00,"Test","Ok",0,0,0,0.35,-114.18,0.42,-0.17,134.83,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",227384,1,110.00,493.00,"Test","Ok",0,0,0,0.35,-116.72,0.09,-0.14,132.61,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",173925,1,110.00,484.00,"Test","Ok",0,0,0,0.34,-115.25,-0.44,-0.12,128.93,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",168310,1,110.00,483.00,"Test","Ok",0,0,0,0.34,-118.09,1.62,-0.15,131.18,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",173221,1,110.00,482.00,"Test","Ok",0,0,0,0.36,-118.69,1.47,-0.13,132.38,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",173559,1,110.00,481.00,"Test","Ok",0,0,0,0.36,-118.93,1.97,-0.12,128.78,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",128416,1,110.00,480.00,"Test","Ok",0,0,0,0.36,-116.53,-0.46,-0.15,130.61,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",128809,1,110.00,479.00,"Test","Ok",0,0,0,0.36,-115.74,-0.13,-0.14,128.28,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",134883,1,110.00,478.00,"Test","Ok",0,0,0,0.36,-113.85,1.26,-0.13,124.55,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",127471,1,110.00,477.00,"Test","Ok",0,0,0,0.37,-114.50,0.83,-0.13,137.79,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",132723,1,110.00,424.00,"Test","Ok",0,0,0,0.37,-115.03,0.75,-0.09,145.47,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",155340,1,110.00,423.00,"Test","Ok",0,0,0,0.35,-118.43,2.06,-0.16,137.38,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",144415,1,110.00,422.00,"Test","Ok",0,0,0,0.36,-116.13,0.66,-0.14,133.43,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",144172,1,110.00,421.00,"Test","Ok",0,0,0,0.37,-115.58,0.66,-0.16,127.46,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",243457,1,110.00,432.00,"Test","Ok",0,0,0,0.36,-115.45,1.03,-0.13,133.97,"2.5.1","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",222898,1,110.00,490.00,"Test","Ok",0,0,0,0.34,-112.97,2.08,-0.13,135.54,"2.5.10","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",225741,1,110.00,539.00,"Test","Ok",0,0,0,0.36,-118.84,2.62,-0.15,127.16,"2.5.1","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",234709,1,110.00,444.00,"Test","Ok",0,0,0,0.35,-116.91,0.90,-0.18,129.32,"2.5.1","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",234710,1,110.00,536.00,"Test","Ok",0,0,0,0.36,-117.06,0.77,-0.15,130.21,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",236245,1,110.00,534.00,"Test","Ok",0,0,0,0.35,-116.76,1.29,-0.19,126.48,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",238333,1,110.00,384.00,"Test","Ok",0,0,0,0.35,-118.74,2.95,-0.17,125.85,"2.5.1","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
"FDU_508",238475,1,110.00,470.00,"Test","Ok",0,0,0,0.34,-118.03,1.37,-0.11,133.02,"2.5.16","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",239180,1,110.00,538.00,"Test","Ok",0,0,0,0.36,-118.12,1.86,-0.16,138.93,"2.5.1","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",239855,1,110.00,442.00,"Test","Ok",0,0,0,0.37,-116.80,1.31,-0.15,130.35,"2.5.1","08/20/2022 10:24:46 UTC+05:30",1806993,"N/A","N/A"
"FDU_508",239964,1,110.00,383.00,"Test","Ok",0,0,0,0.37,-116.17,2.78,-0.13,122.43,"2.5.1","08/20/2022 10:24:46 UTC+05:30",1806992,"N/A","N/A"
