Type,Serial Nb,Channel Nb,Line Name,Point Nb,State,Auto Test,Easting (m),Northing (m),Elevation (m),Noise (μV),Distortion (dB),Phase(μs),Gain (%),CMRR (dB),Version,Last Test Date,Cx Master,SOH Instr. State,SOH Synchro State
"FDU_508",1926533,1,110.00,617.00,"Test","Ok",0,0,0,0.36,-116.43,1.02,-0.12,135.93,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1624570,1,110.00,602.00,"Test","Ok",0,0,0,0.36,-115.03,-0.07,-0.11,134.29,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1671185,1,110.00,603.00,"Test","Ok",0,0,0,0.38,-117.05,-0.40,-0.11,146.61,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",1682317,1,110.00,604.00,"Test","Ok",0,0,0,0.37,-118.46,-0.45,-0.13,140.95,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",133889,1,110.00,605.00,"Test","Ok",0,0,0,0.37,-116.74,-0.26,-0.14,137.10,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",163784,1,110.00,606.00,"Test","Ok",0,0,0,0.36,-115.78,2.50,-0.16,137.97,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",141765,1,110.00,607.00,"Test","Ok",0,0,0,0.35,-115.50,2.76,-0.15,142.14,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",133929,1,110.00,608.00,"Test","Ok",0,0,0,0.38,-116.18,0.48,-0.14,126.02,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",85623,1,110.00,609.00,"Test","Ok",0,0,0,0.36,-116.73,2.45,-0.18,119.73,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",236584,1,110.00,610.00,"Test","Ok",0,0,0,0.34,-113.36,1.39,-0.17,125.30,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
"FDU_508",255307,1,110.00,611.00,"Test","Ok",0,0,0,0.36,-115.25,2.27,-0.09,141.27,"2.5.16","08/22/2022 12:10:14 UTC+05:30",1807002,"N/A","N/A"
